Symbol,Date,Expiry,Strike Price,Close_CE,Close_PE
INFY,01-09-2022,24-11-2022,1160,378.4,3.9
INFY,01-09-2022,24-11-2022,1140,397.2,3
INFY,01-09-2022,24-11-2022,1100,435.3,1.7
INFY,01-09-2022,24-11-2022,1120,416.2,2.25
INFY,01-09-2022,24-11-2022,1220,323.45,8.1
INFY,01-09-2022,24-11-2022,1200,341.5,6.45
INFY,01-09-2022,24-11-2022,1180,359.8,5.05
INFY,01-09-2022,24-11-2022,1260,288.4,12.5
INFY,01-09-2022,24-11-2022,1240,305.75,10.1
INFY,01-09-2022,24-11-2022,1320,238.85,22.1
INFY,01-09-2022,24-11-2022,1300,254.9,21
INFY,01-09-2022,24-11-2022,1280,271.45,15.25
INFY,01-09-2022,24-11-2022,1380,193.85,36.25
INFY,01-09-2022,24-11-2022,1400,179.9,45
INFY,01-09-2022,24-11-2022,1360,208.25,30.95
INFY,01-09-2022,24-11-2022,1340,223.3,26.25
INFY,01-09-2022,24-11-2022,1420,166.6,48.45
INFY,01-09-2021,30-09-2021,980,760,0.4
INFY,01-09-2021,30-09-2021,2020,13.9,454.3
INFY,01-09-2021,30-09-2021,1080,492.05,1.9
INFY,01-09-2021,30-09-2021,1060,511.35,1.45
INFY,01-09-2021,30-09-2021,1040,530.8,1.1
INFY,01-09-2021,30-09-2021,1020,550.3,0.8
INFY,01-09-2021,30-09-2021,1000,743,0.6
INFY,01-09-2021,30-09-2021,1180,397.7,6.6
INFY,01-09-2021,30-09-2021,1160,416.15,5.25
INFY,01-09-2021,30-09-2021,1140,434.85,4.15
INFY,01-09-2021,30-09-2021,1120,523.05,0.1
INFY,01-09-2021,30-09-2021,1100,645,2.5
INFY,01-09-2021,30-09-2021,1320,276.95,24.4
INFY,01-09-2021,30-09-2021,1280,309.6,17.5
INFY,01-09-2021,30-09-2021,1260,326.55,14.65
INFY,01-09-2021,30-09-2021,1240,343.85,12.15
INFY,01-09-2021,30-09-2021,1220,361.5,10
INFY,01-09-2021,30-09-2021,1200,530.6,0.3
INFY,01-09-2021,30-09-2021,1380,231.35,38.2
INFY,01-09-2021,30-09-2021,1360,246,33.1
INFY,01-09-2021,30-09-2021,1340,390,28.5
INFY,01-09-2021,30-09-2021,1300,436,0.9
INFY,01-09-2021,30-09-2021,1480,165.45,0.7
INFY,01-09-2021,30-09-2021,1460,177.55,2.2
INFY,01-09-2021,30-09-2021,1440,190.15,56.4
INFY,01-09-2021,30-09-2021,1420,203.3,49.8
INFY,01-09-2021,30-09-2021,1400,325,1.25
INFY,01-09-2021,30-09-2021,1600,94.6,9.5
INFY,01-09-2021,30-09-2021,1580,111.6,6.65
INFY,01-09-2021,30-09-2021,1560,186,4.85
INFY,01-09-2021,30-09-2021,1540,207,3.6
INFY,01-09-2021,30-09-2021,1520,206,2.75
INFY,01-09-2021,30-09-2021,1500,190.05,2.55
INFY,01-09-2021,30-09-2021,1660,50.65,25.55
INFY,01-09-2021,30-09-2021,1640,63.35,18.25
INFY,01-09-2021,30-09-2021,1620,79.45,13.15
INFY,01-09-2021,30-09-2021,1780,10.5,103
INFY,01-09-2021,30-09-2021,1760,13.45,87.95
INFY,01-09-2021,30-09-2021,1740,17.75,72.05
INFY,01-09-2021,30-09-2021,1720,23.45,58.15
INFY,01-09-2021,30-09-2021,1700,31.05,45.85
INFY,01-09-2021,30-09-2021,1680,40.15,34.7
INFY,01-09-2021,30-09-2021,1880,3.1,330.85
INFY,01-09-2021,30-09-2021,1860,4.05,314.15
INFY,01-09-2021,30-09-2021,1840,5.1,159.05
INFY,01-09-2021,30-09-2021,1820,6.5,137.75
INFY,01-09-2021,30-09-2021,1800,8.4,121.5
INFY,01-09-2021,30-09-2021,1960,19.2,400.2
INFY,01-09-2021,30-09-2021,1980,17.25,418.05
INFY,01-09-2021,30-09-2021,1920,2.2,365.05
INFY,01-09-2021,30-09-2021,1940,1.7,382.55
INFY,01-09-2021,30-09-2021,1900,2.45,166.55
INFY,01-09-2021,30-09-2021,2040,0.9,472.65
INFY,01-09-2021,30-09-2021,2000,1.25,436.1
INFY,01-09-2021,30-09-2021,960,609.2,0.3
INFY,01-09-2021,28-10-2021,1160,470,2.1
INFY,01-09-2021,28-10-2021,1140,489.3,1.55
INFY,01-09-2021,28-10-2021,1320,322.45,13.05
INFY,01-09-2021,28-10-2021,1300,339.95,10.75
INFY,01-09-2021,28-10-2021,1280,357.8,8.75
INFY,01-09-2021,28-10-2021,1260,375.95,7.1
INFY,01-09-2021,28-10-2021,1240,394.35,5.65
INFY,01-09-2021,28-10-2021,1420,240.95,30.55
INFY,01-09-2021,28-10-2021,1400,256.35,26.2
INFY,01-09-2021,28-10-2021,1380,272.25,22.25
INFY,01-09-2021,28-10-2021,1360,288.55,18.8
INFY,01-09-2021,28-10-2021,1340,305.35,15.7
INFY,01-09-2021,28-10-2021,1540,159.45,68
INFY,01-09-2021,28-10-2021,1520,171.65,60.35
INFY,01-09-2021,28-10-2021,1480,197.7,46.8
INFY,01-09-2021,28-10-2021,1500,184.4,6.8
INFY,01-09-2021,28-10-2021,1460,211.65,40.9
INFY,01-09-2021,28-10-2021,1440,226.05,35.5
INFY,01-09-2021,28-10-2021,1600,105,23.7
INFY,01-09-2021,28-10-2021,1620,116.55,104.3
INFY,01-09-2021,28-10-2021,1580,136.85,19
INFY,01-09-2021,28-10-2021,1560,147.85,76.2
INFY,01-09-2021,28-10-2021,1740,68.85,175.5
INFY,01-09-2021,28-10-2021,1700,53.25,68.15
INFY,01-09-2021,28-10-2021,1720,52,162.35
INFY,01-09-2021,28-10-2021,1680,60,50
INFY,01-09-2021,28-10-2021,1660,103.85,44.65
INFY,01-09-2021,28-10-2021,1640,107.25,114.85
INFY,01-09-2021,28-10-2021,1820,46.9,232.8
INFY,01-09-2021,28-10-2021,1800,22.9,217.75
INFY,01-09-2021,28-10-2021,1780,56.95,203.25
INFY,01-09-2021,28-10-2021,1760,62.7,189.15
INFY,01-09-2021,28-10-2021,1920,27.9,312.85
INFY,01-09-2021,28-10-2021,1900,10.05,296.2
INFY,01-09-2021,28-10-2021,1880,34.5,279.8
INFY,01-09-2021,28-10-2021,1860,38.25,263.75
INFY,01-09-2021,28-10-2021,1840,42.45,248.1
INFY,01-09-2021,28-10-2021,2000,6,382.15
INFY,01-09-2021,28-10-2021,2020,5,400
INFY,01-09-2021,28-10-2021,1980,20.1,364.45
INFY,01-09-2021,28-10-2021,1960,22.45,347
INFY,01-09-2021,28-10-2021,1940,25.05,329.8
INFY,01-09-2021,28-10-2021,2040,16,418.1
INFY,01-09-2021,28-10-2021,1040,587.1,0.3
INFY,01-09-2021,28-10-2021,1020,606.8,0.25
INFY,01-09-2021,28-10-2021,1120,508.7,1.15
INFY,01-09-2021,28-10-2021,1100,528.2,0.85
INFY,01-09-2021,28-10-2021,1080,547.8,0.65
INFY,01-09-2021,28-10-2021,1060,567.4,0.45
INFY,01-09-2021,28-10-2021,1220,412.95,4.5
INFY,01-09-2021,28-10-2021,1200,431.8,3.5
INFY,01-09-2021,28-10-2021,1180,450.8,2.7
INFY,01-09-2021,25-11-2021,1580,208.95,46.35
INFY,01-09-2021,25-11-2021,1600,195.35,32.15
INFY,01-09-2021,25-11-2021,1540,237.5,35.3
INFY,01-09-2021,25-11-2021,1520,252.6,30.55
INFY,01-09-2021,25-11-2021,1720,125.8,101.85
INFY,01-09-2021,25-11-2021,1700,136,79.95
INFY,01-09-2021,25-11-2021,1680,146.75,83.2
INFY,01-09-2021,25-11-2021,1660,158.05,74.7
INFY,01-09-2021,25-11-2021,1640,169.9,66.75
INFY,01-09-2021,25-11-2021,1620,182.35,59.35
INFY,01-09-2021,25-11-2021,1820,82.95,158.1
INFY,01-09-2021,25-11-2021,1840,75.9,170.85
INFY,01-09-2021,25-11-2021,1780,98.5,134
INFY,01-09-2021,25-11-2021,1800,40,145.8
INFY,01-09-2021,25-11-2021,1760,107.05,122.75
INFY,01-09-2021,25-11-2021,1740,116.15,112.05
INFY,01-09-2021,25-11-2021,1940,47.65,241.65
INFY,01-09-2021,25-11-2021,1920,52.4,226.6
INFY,01-09-2021,25-11-2021,1900,57.6,212
INFY,01-09-2021,25-11-2021,1880,63.25,197.85
INFY,01-09-2021,25-11-2021,1860,69.35,184.1
INFY,01-09-2021,25-11-2021,2040,28.7,321.75
INFY,01-09-2021,25-11-2021,2020,31.85,305.1
INFY,01-09-2021,25-11-2021,2000,35.3,288.75
INFY,01-09-2021,25-11-2021,1980,39.05,272.7
INFY,01-09-2021,25-11-2021,1960,43.2,257
INFY,01-09-2021,25-11-2021,1180,559.6,0.75
INFY,01-09-2021,25-11-2021,1160,579.2,0.55
INFY,01-09-2021,25-11-2021,1140,598.85,0.4
INFY,01-09-2021,25-11-2021,1120,618.55,0.3
INFY,01-09-2021,25-11-2021,1320,424.95,4.8
INFY,01-09-2021,25-11-2021,1280,462.75,3
INFY,01-09-2021,25-11-2021,1260,481.9,2.3
INFY,01-09-2021,25-11-2021,1240,501.2,1.8
INFY,01-09-2021,25-11-2021,1220,520.55,1.35
INFY,01-09-2021,25-11-2021,1200,540.05,1
INFY,01-09-2021,25-11-2021,1420,334.5,13.4
INFY,01-09-2021,25-11-2021,1380,369.85,9.15
INFY,01-09-2021,25-11-2021,1360,388,7.45
INFY,01-09-2021,25-11-2021,1340,406.35,6
INFY,01-09-2021,25-11-2021,1300,443.8,3.8
INFY,01-09-2021,25-11-2021,1500,268.1,8.3
INFY,01-09-2021,25-11-2021,1480,284.1,22.45
INFY,01-09-2021,25-11-2021,1440,317.3,16.05
INFY,01-09-2021,25-11-2021,1460,300.5,19.05
INFY,01-09-2021,25-11-2021,1400,352,11.1
INFY,01-09-2021,25-11-2021,1560,223,40.6
INFY,01-08-2022,29-09-2022,1120,360.6,4.35
INFY,01-08-2022,29-09-2022,1100,379.35,3.3
INFY,01-08-2022,29-09-2022,1080,398.25,2.5
INFY,01-08-2022,29-09-2022,1060,417.35,1.85
INFY,01-08-2022,29-09-2022,1220,271.45,13.9
INFY,01-08-2022,29-09-2022,1180,306.1,9.05
INFY,01-08-2022,29-09-2022,1200,288.55,11.25
INFY,01-08-2022,29-09-2022,1160,323.95,7.15
INFY,01-08-2022,29-09-2022,1280,222.8,24.45
INFY,01-08-2022,29-09-2022,1300,207.6,4.5
INFY,01-08-2022,29-09-2022,1260,238.5,20.45
INFY,01-08-2022,29-09-2022,1240,254.75,16.95
INFY,01-08-2022,29-09-2022,1380,152.75,53.15
INFY,01-08-2022,29-09-2022,1360,165.5,23
INFY,01-08-2022,29-09-2022,1340,179,39.9
INFY,01-08-2022,29-09-2022,1320,193.05,34.2
INFY,01-08-2022,29-09-2022,1480,98.5,97.6
INFY,01-08-2022,29-09-2022,1460,108.05,87.45
INFY,01-08-2022,29-09-2022,1440,118.25,80
INFY,01-08-2022,29-09-2022,1420,129.1,69
INFY,01-08-2022,29-09-2022,1400,140.6,12.15
INFY,01-08-2022,29-09-2022,1560,60,144.65
INFY,01-08-2022,29-09-2022,1540,71,131.9
INFY,01-08-2022,29-09-2022,1520,81.3,119.85
INFY,01-08-2022,29-09-2022,1500,95.85,32.25
INFY,01-08-2022,29-09-2022,1640,29.85,200.3
INFY,01-08-2022,29-09-2022,1620,48.25,185.55
INFY,01-08-2022,29-09-2022,1600,44,79.4
INFY,01-08-2022,29-09-2022,1580,50.65,157.7
INFY,01-08-2022,29-09-2022,1760,21.3,296.85
INFY,01-08-2022,29-09-2022,1740,24.1,279.85
INFY,01-08-2022,29-09-2022,1700,16.1,246.9
INFY,01-08-2022,29-09-2022,1720,27.2,263.25
INFY,01-08-2022,29-09-2022,1680,34.45,230.95
INFY,01-08-2022,29-09-2022,1660,23.8,215.45
INFY,01-08-2022,29-09-2022,1840,12.8,367.3
INFY,01-08-2022,29-09-2022,1800,6,331.6
INFY,01-08-2022,29-09-2022,1820,14.6,349.35
INFY,01-08-2022,29-09-2022,1780,18.8,314.1
INFY,01-08-2022,29-09-2022,1920,7.5,440.95
INFY,01-08-2022,29-09-2022,1900,8.6,422.3
INFY,01-08-2022,29-09-2022,1880,9.8,403.8
INFY,01-08-2022,29-09-2022,1860,11.2,385.45
INFY,01-08-2022,29-09-2022,2020,3.7,535.9
INFY,01-08-2022,29-09-2022,2000,4.25,516.7
INFY,01-08-2022,29-09-2022,1980,4.9,497.6
INFY,01-08-2022,29-09-2022,1960,5.65,478.6
INFY,01-08-2022,29-09-2022,1940,6.5,459.75
INFY,01-08-2022,29-09-2022,2040,3.2,555.1
INFY,01-08-2022,29-09-2022,1040,436.6,1.35
INFY,01-08-2022,29-09-2022,1020,455.95,1
INFY,01-08-2022,29-09-2022,1000,475.45,0.7
INFY,01-08-2022,29-09-2022,1140,342.15,5.6
INFY,01-08-2022,27-10-2022,1340,222.8,27.7
INFY,01-08-2022,27-10-2022,1380,193.55,37.95
INFY,01-08-2022,27-10-2022,1300,254.15,19.6
INFY,01-08-2022,27-10-2022,1280,270.55,16.25
INFY,01-08-2022,27-10-2022,1440,154,57.6
INFY,01-08-2022,27-10-2022,1420,166.55,50.4
INFY,01-08-2022,27-10-2022,1400,179.75,43.85
INFY,01-08-2022,27-10-2022,1360,207.95,32.6
INFY,01-08-2022,27-10-2022,1520,110,92.55
INFY,01-08-2022,27-10-2022,1500,120.1,49
INFY,01-08-2022,27-10-2022,1480,130.75,73.85
INFY,01-08-2022,27-10-2022,1460,142.1,65.4
INFY,01-08-2022,27-10-2022,1620,68.7,149.95
INFY,01-08-2022,27-10-2022,1580,33,125.25
INFY,01-08-2022,27-10-2022,1600,53,137.3
INFY,01-08-2022,27-10-2022,1560,91.75,113.75
INFY,01-08-2022,27-10-2022,1540,100.6,102.85
INFY,01-08-2022,27-10-2022,1720,40.8,220.7
INFY,01-08-2022,27-10-2022,1680,50.5,190.9
INFY,01-08-2022,27-10-2022,1660,56.05,176.75
INFY,01-08-2022,27-10-2022,1640,62.15,163.1
INFY,01-08-2022,27-10-2022,1780,29.1,268.2
INFY,01-08-2022,27-10-2022,1760,32.6,251.95
INFY,01-08-2022,27-10-2022,1740,36.55,236.15
INFY,01-08-2022,27-10-2022,1700,25,205.6
INFY,01-08-2022,27-10-2022,1860,18.1,336.15
INFY,01-08-2022,27-10-2022,1840,20.4,318.75
INFY,01-08-2022,27-10-2022,1820,23,301.6
INFY,01-08-2022,27-10-2022,1800,12.75,284.75
INFY,01-08-2022,27-10-2022,1940,10.95,407.95
INFY,01-08-2022,27-10-2022,1920,12.45,389.7
INFY,01-08-2022,27-10-2022,1900,14.1,371.65
INFY,01-08-2022,27-10-2022,1880,16,353.75
INFY,01-08-2022,27-10-2022,2040,5.65,501.3
INFY,01-08-2022,27-10-2022,2020,6.45,482.4
INFY,01-08-2022,27-10-2022,1980,8.45,444.9
INFY,01-08-2022,27-10-2022,2000,7.4,463.6
INFY,01-08-2022,27-10-2022,1960,9.6,426.35
INFY,01-08-2022,27-10-2022,1020,511.4,0.5
INFY,01-08-2022,27-10-2022,1000,530.95,0.35
INFY,01-08-2022,27-10-2022,1100,433.8,1.9
INFY,01-08-2022,27-10-2022,1080,453.05,1.4
INFY,01-08-2022,27-10-2022,1060,472.4,1
INFY,01-08-2022,27-10-2022,1040,491.85,0.75
INFY,01-08-2022,27-10-2022,1200,340.25,7
INFY,01-08-2022,27-10-2022,1160,377,4.3
INFY,01-08-2022,27-10-2022,1140,395.75,3.3
INFY,01-08-2022,27-10-2022,1120,414.7,2.5
INFY,01-08-2022,27-10-2022,1260,287.4,13.4
INFY,01-08-2022,27-10-2022,1240,304.65,10.9
INFY,01-08-2022,27-10-2022,1220,322.3,8.8
INFY,01-08-2022,27-10-2022,1180,358.5,5.55
INFY,01-08-2022,27-10-2022,1320,238.2,23.4
INFY,01-08-2022,25-08-2022,1040,398.2,2
INFY,01-08-2022,25-08-2022,2100,0.1,575.75
INFY,01-08-2022,25-08-2022,1000,436.8,1.05
INFY,01-08-2022,25-08-2022,1120,323.3,6.15
INFY,01-08-2022,25-08-2022,1100,341.65,4.75
INFY,01-08-2022,25-08-2022,1080,360.3,3.65
INFY,01-08-2022,25-08-2022,1060,379.15,2.75
INFY,01-08-2022,25-08-2022,1200,315,0.65
INFY,01-08-2022,25-08-2022,1180,270.2,12.35
INFY,01-08-2022,25-08-2022,1160,287.55,9.9
INFY,01-08-2022,25-08-2022,1140,305.25,7.85
INFY,01-08-2022,25-08-2022,1280,190.85,1.25
INFY,01-08-2022,25-08-2022,1260,205.6,1.05
INFY,01-08-2022,25-08-2022,1240,221,22.45
INFY,01-08-2022,25-08-2022,1220,236.9,18.6
INFY,01-08-2022,25-08-2022,1360,196.75,2.9
INFY,01-08-2022,25-08-2022,1340,150.15,2.35
INFY,01-08-2022,25-08-2022,1320,163.05,1.85
INFY,01-08-2022,25-08-2022,1300,258.2,1.65
INFY,01-08-2022,25-08-2022,1440,123,7.4
INFY,01-08-2022,25-08-2022,1420,142.85,5.75
INFY,01-08-2022,25-08-2022,1400,161.9,4.55
INFY,01-08-2022,25-08-2022,1380,126.3,3.6
INFY,01-08-2022,25-08-2022,1520,59.85,22.5
INFY,01-08-2022,25-08-2022,1500,74.15,17.2
INFY,01-08-2022,25-08-2022,1480,89.9,12.9
INFY,01-08-2022,25-08-2022,1460,107.5,9.8
INFY,01-08-2022,25-08-2022,1580,27.35,49.25
INFY,01-08-2022,25-08-2022,1600,20.35,62.65
INFY,01-08-2022,25-08-2022,1560,36.25,38.55
INFY,01-08-2022,25-08-2022,1540,46.95,29.9
INFY,01-08-2022,25-08-2022,1700,4.3,145.2
INFY,01-08-2022,25-08-2022,1680,5.75,162
INFY,01-08-2022,25-08-2022,1640,10.75,92.35
INFY,01-08-2022,25-08-2022,1660,7.8,109.5
INFY,01-08-2022,25-08-2022,1620,14.8,76.7
INFY,01-08-2022,25-08-2022,1720,3.2,295.35
INFY,01-08-2022,25-08-2022,1740,2.55,193.4
INFY,01-08-2022,25-08-2022,1840,8.7,403.1
INFY,01-08-2022,25-08-2022,1820,1.1,384.65
INFY,01-08-2022,25-08-2022,1780,1.65,348.25
INFY,01-08-2022,25-08-2022,1800,1.25,243
INFY,01-08-2022,25-08-2022,1760,2,285
INFY,01-08-2022,25-08-2022,1940,4.25,497.45
INFY,01-08-2022,25-08-2022,1920,4.9,478.35
INFY,01-08-2022,25-08-2022,1880,0.75,440.5
INFY,01-08-2022,25-08-2022,1900,0.6,370.35
INFY,01-08-2022,25-08-2022,1860,1.15,421.75
INFY,01-08-2022,25-08-2022,2000,0.7,472
INFY,01-08-2022,25-08-2022,1980,3.15,535.9
INFY,01-08-2022,25-08-2022,1960,0.15,491
INFY,01-08-2022,25-08-2022,2080,1.45,633.05
INFY,01-08-2022,25-08-2022,2060,1.7,613.5
INFY,01-08-2022,25-08-2022,2040,2,594.05
INFY,01-08-2022,25-08-2022,2020,2.35,574.6
INFY,01-08-2022,25-08-2022,2180,0.65,731.05
INFY,01-08-2022,25-08-2022,2160,0.8,711.4
INFY,01-08-2022,25-08-2022,2120,1.05,672.15
INFY,01-08-2022,25-08-2022,2140,0.9,691.75
INFY,01-08-2022,25-08-2022,1020,417.45,1.45
INFY,01-07-2022,29-09-2022,1000,475.45,0.7
INFY,01-07-2022,29-09-2022,1020,455.95,1
INFY,01-07-2022,29-09-2022,1080,398.25,2.5
INFY,01-07-2022,29-09-2022,1060,417.35,1.85
INFY,01-07-2022,29-09-2022,1180,306.1,9.05
INFY,01-07-2022,29-09-2022,1140,342.15,5.6
INFY,01-07-2022,29-09-2022,1160,323.95,7.15
INFY,01-07-2022,29-09-2022,1120,360.6,4.35
INFY,01-07-2022,29-09-2022,1240,254.75,16.95
INFY,01-07-2022,29-09-2022,1220,271.45,13.9
INFY,01-07-2022,29-09-2022,1200,288.55,11.25
INFY,01-07-2022,29-09-2022,1300,207.6,29.05
INFY,01-07-2022,29-09-2022,1280,222.8,24.45
INFY,01-07-2022,29-09-2022,1260,238.5,20.45
INFY,01-07-2022,29-09-2022,1360,165.5,46.15
INFY,01-07-2022,29-09-2022,1340,179,39.9
INFY,01-07-2022,29-09-2022,1320,193.05,34.2
INFY,01-07-2022,29-09-2022,1420,129.1,69
INFY,01-07-2022,29-09-2022,1400,140.6,60.75
INFY,01-07-2022,29-09-2022,1380,152.75,53.15
INFY,01-07-2022,29-09-2022,1480,98.5,97.6
INFY,01-07-2022,29-09-2022,1460,108.05,87.45
INFY,01-07-2022,29-09-2022,1440,118.25,77.9
INFY,01-07-2022,29-09-2022,1540,73.55,131.9
INFY,01-07-2022,29-09-2022,1520,81.3,119.85
INFY,01-07-2022,29-09-2022,1500,89.6,108.45
INFY,01-07-2022,29-09-2022,1580,59.85,157.7
INFY,01-07-2022,29-09-2022,1600,53.8,171.35
INFY,01-07-2022,29-09-2022,1560,66.45,144.5
INFY,01-07-2022,29-09-2022,1680,34.45,230.95
INFY,01-07-2022,29-09-2022,1640,43.25,200.3
INFY,01-07-2022,29-09-2022,1660,38.65,215.45
INFY,01-07-2022,29-09-2022,1620,48.25,185.55
INFY,01-07-2022,29-09-2022,1740,24.1,279.85
INFY,01-07-2022,29-09-2022,1720,27.2,263.25
INFY,01-07-2022,29-09-2022,1700,30.65,246.9
INFY,01-07-2022,29-09-2022,1800,16.6,331.6
INFY,01-07-2022,29-09-2022,1780,18.8,314.1
INFY,01-07-2022,29-09-2022,1760,21.3,296.85
INFY,01-07-2022,29-09-2022,1860,11.2,385.45
INFY,01-07-2022,29-09-2022,1820,14.6,349.35
INFY,01-07-2022,29-09-2022,1920,7.5,440.95
INFY,01-07-2022,29-09-2022,1900,8.6,422.3
INFY,01-07-2022,29-09-2022,1880,9.8,403.8
INFY,01-07-2022,29-09-2022,1840,12.8,367.3
INFY,01-07-2022,29-09-2022,1940,6.5,459.75
INFY,01-07-2022,29-09-2022,1980,4.9,497.6
INFY,01-07-2022,29-09-2022,2000,4.25,516.7
INFY,01-07-2022,29-09-2022,1960,5.65,478.6
INFY,01-07-2022,29-09-2022,2040,3.2,555.1
INFY,01-07-2022,29-09-2022,2020,3.7,535.9
INFY,01-07-2022,29-09-2022,1040,436.6,1.35
INFY,01-07-2022,29-09-2022,1100,379.35,3.3
INFY,01-07-2022,28-07-2022,2280,1.7,675.1
INFY,01-07-2022,28-07-2022,2260,2,655.55
INFY,01-07-2022,28-07-2022,2240,2.3,636.1
INFY,01-07-2022,28-07-2022,2300,1.5,694.65
INFY,01-07-2022,28-07-2022,1040,553.85,0.3
INFY,01-07-2022,28-07-2022,1000,593.3,0.5
INFY,01-07-2022,28-07-2022,1080,514.6,0.6
INFY,01-07-2022,28-07-2022,1060,534.2,0.45
INFY,01-07-2022,28-07-2022,1020,573.55,0.2
INFY,01-07-2022,28-07-2022,1140,456.2,1.6
INFY,01-07-2022,28-07-2022,1100,495.05,1.5
INFY,01-07-2022,28-07-2022,1120,475.6,1.15
INFY,01-07-2022,28-07-2022,1200,271.7,1.85
INFY,01-07-2022,28-07-2022,1180,417.85,9
INFY,01-07-2022,28-07-2022,1160,436.95,2.15
INFY,01-07-2022,28-07-2022,1280,325.45,3.8
INFY,01-07-2022,28-07-2022,1260,343.4,3.1
INFY,01-07-2022,28-07-2022,1240,361.65,2.9
INFY,01-07-2022,28-07-2022,1220,380.15,4.7
INFY,01-07-2022,28-07-2022,1340,123.05,7.6
INFY,01-07-2022,28-07-2022,1320,117.55,5.9
INFY,01-07-2022,28-07-2022,1300,186.5,4.7
INFY,01-07-2022,28-07-2022,1420,83.45,21.1
INFY,01-07-2022,28-07-2022,1400,99.75,16.2
INFY,01-07-2022,28-07-2022,1380,116.9,12.4
INFY,01-07-2022,28-07-2022,1360,118.95,9.75
INFY,01-07-2022,28-07-2022,1480,45.65,43.4
INFY,01-07-2022,28-07-2022,1460,56.85,34.2
INFY,01-07-2022,28-07-2022,1440,68.9,27.1
INFY,01-07-2022,28-07-2022,1540,21.3,77.2
INFY,01-07-2022,28-07-2022,1520,28.05,63.7
INFY,01-07-2022,28-07-2022,1500,36.3,52.7
INFY,01-07-2022,28-07-2022,1600,9.1,124.55
INFY,01-07-2022,28-07-2022,1580,11.9,117.65
INFY,01-07-2022,28-07-2022,1560,16.05,93.7
INFY,01-07-2022,28-07-2022,1640,5.05,177.25
INFY,01-07-2022,28-07-2022,1620,6.7,157
INFY,01-07-2022,28-07-2022,1680,3.15,212
INFY,01-07-2022,28-07-2022,1700,2.5,217.85
INFY,01-07-2022,28-07-2022,1660,4,196.4
INFY,01-07-2022,28-07-2022,1800,0.95,317.15
INFY,01-07-2022,28-07-2022,1760,1.55,280.9
INFY,01-07-2022,28-07-2022,1740,1.6,257.55
INFY,01-07-2022,28-07-2022,1720,1.95,254
INFY,01-07-2022,28-07-2022,1840,30.45,268.45
INFY,01-07-2022,28-07-2022,1820,0.4,378.8
INFY,01-07-2022,28-07-2022,1780,1,310
INFY,01-07-2022,28-07-2022,1920,19.05,336.2
INFY,01-07-2022,28-07-2022,1900,0.45,444
INFY,01-07-2022,28-07-2022,1880,24.15,301.75
INFY,01-07-2022,28-07-2022,1860,0.2,410
INFY,01-07-2022,28-07-2022,1980,0.15,497
INFY,01-07-2022,28-07-2022,1960,0.15,473
INFY,01-07-2022,28-07-2022,1940,16.85,353.8
INFY,01-07-2022,28-07-2022,2040,8.95,444.85
INFY,01-07-2022,28-07-2022,2020,10.2,426.3
INFY,01-07-2022,28-07-2022,2000,0.4,516
INFY,01-07-2022,28-07-2022,2100,6.05,501.3
INFY,01-07-2022,28-07-2022,2080,6.9,482.35
INFY,01-07-2022,28-07-2022,2060,7.85,463.55
INFY,01-07-2022,28-07-2022,2160,4,558.65
INFY,01-07-2022,28-07-2022,2140,4.6,539.45
INFY,01-07-2022,28-07-2022,2120,5.25,520.35
INFY,01-07-2022,28-07-2022,2220,2.65,616.65
INFY,01-07-2022,28-07-2022,2200,3.05,597.25
INFY,01-07-2022,28-07-2022,2180,3.5,577.9
INFY,01-07-2022,25-08-2022,1020,417.45,1.45
INFY,01-07-2022,25-08-2022,1000,436.8,1.05
INFY,01-07-2022,25-08-2022,1120,323.3,6.15
INFY,01-07-2022,25-08-2022,1080,360.3,3.65
INFY,01-07-2022,25-08-2022,1060,379.15,2.75
INFY,01-07-2022,25-08-2022,1040,398.2,2
INFY,01-07-2022,25-08-2022,1180,270.2,12.35
INFY,01-07-2022,25-08-2022,1160,287.55,9.9
INFY,01-07-2022,25-08-2022,1140,305.25,7.85
INFY,01-07-2022,25-08-2022,1100,341.65,4.75
INFY,01-07-2022,25-08-2022,1240,221,22.45
INFY,01-07-2022,25-08-2022,1220,236.9,18.6
INFY,01-07-2022,25-08-2022,1200,253.3,8
INFY,01-07-2022,25-08-2022,1300,176.65,13.05
INFY,01-07-2022,25-08-2022,1280,190.85,31.85
INFY,01-07-2022,25-08-2022,1260,205.6,18
INFY,01-07-2022,25-08-2022,1340,150.15,50.4
INFY,01-07-2022,25-08-2022,1320,163.05,43.55
INFY,01-07-2022,25-08-2022,1420,105.15,84.5
INFY,01-07-2022,25-08-2022,1400,115.4,31.45
INFY,01-07-2022,25-08-2022,1380,126.3,66.1
INFY,01-07-2022,25-08-2022,1360,137.9,57.95
INFY,01-07-2022,25-08-2022,1460,66.9,105.5
INFY,01-07-2022,25-08-2022,1440,81,94.65
INFY,01-07-2022,25-08-2022,1520,63.6,141.75
INFY,01-07-2022,25-08-2022,1500,57.6,69.8
INFY,01-07-2022,25-08-2022,1480,78.35,117
INFY,01-07-2022,25-08-2022,1600,23.25,198
INFY,01-07-2022,25-08-2022,1580,45.65,183.1
INFY,01-07-2022,25-08-2022,1560,51.1,168.8
INFY,01-07-2022,25-08-2022,1540,57.1,155
INFY,01-07-2022,25-08-2022,1640,32.15,228.9
