Date,^BSESN,ADANIPORTS.BO,RELIANCE.BO,BAJFINANCE.BO,HDFCBANK.BO,TATAMOTORS.BO,TCS.BO,ITC.BO,ICICIBANK.BO,SBIN.BO,TECHM.BO,FEDERALBNK.BO,DLF.BO,BHARATFORG.BO,VOLTAS.BO,GAIL.BO,ACC.BO,NAUKRI.BO,TATAPOWER.BO,BANKBARODA.BO,AMBUJACEM.BO
10-07-2018,36068.26953,368.8999939,1001.5,2369,1063.025024,276.7999878,1895.199951,275.5,272,262.1000061,650,85.19999695,190,652,536.0999756,173.4250031,1389,1261,73.44999695,118,207.3500061
11-07-2018,36299.26172,370,1025,2370,1071.625,277,1900,276.5,275,263.4500122,651,83.15000153,194.3999939,642.25,534.0499878,182.5,1372.599976,1297,72.90000153,119.4000015,205
12-07-2018,36424.23047,378.8999939,1043.150024,2366.899902,1074.025024,269.9500122,1984,276.2000122,271,261.8999939,655.0999756,82.5,192.8999939,637.2999878,542,179,1363.150024,1337,71.5,117.4000015,203.5500031
13-07-2018,36635.14063,374.5499878,1082.900024,2449,1085,267.7999878,1975,277,272.3999939,261.8999939,640.0999756,80.90000153,189.5500031,621.0499878,546.75,178.6999969,1355.099976,1320,69.65000153,119,202.4499969
16-07-2018,36658.71094,376,1098.050049,2477,1090,261.1499939,1985.050049,271,266.7000122,257,641,78.19999695,187.8999939,606.5,537.4000244,178.5,1335.949951,1300,70,117.0999985,197.8999939
17-07-2018,36390.98828,359.5,1079,2485,1083.974976,254.3999939,1988,271.7000122,260.9500122,250.9499969,660,74.94999695,177,586,544,178,1273.099976,1246,69.05000305,113.9000015,190.6999969
18-07-2018,36722.41016,364.2000122,1097.900024,2494.800049,1090.800049,259.8999939,2005.5,271.7000122,266.75,260,654,90.05000305,181.1499939,622,555,180.625,1294.599976,1264.550049,71,121,196.8999939
19-07-2018,36509.07813,367,1095,2500,1098.849976,253.8000031,1999,269.8999939,262.5,259.1000061,650,87.40000153,172,600,538.1500244,179.875,1292.800049,1325,70,119.9000015,195.1499939
20-07-2018,36377.03125,369.1499939,1110.5,2520,1094.5,252.4499969,1983.050049,272.8999939,261.9500122,260.8999939,645,86,170.1000061,576,535.2000122,179.0249939,1288.599976,1280,68.5,119.3499985,192.1999969
23-07-2018,36501.05078,373.6000061,1129.699951,2725,1078.5,255.3000031,2000,276,265,261.5,655,86,170.5,587.2000122,562.5,180,1304,1272.599976,68,121.6999969,196
24-07-2018,36859.39063,386.7000122,1122,2760,1077.525024,259.2999878,2009.050049,285.7000122,274.8999939,266.3999939,654.5,87.80000305,179,601,574,179.3999939,1395.099976,1340,68.09999847,126.25,202
25-07-2018,36928.05859,393,1112.25,2729.800049,1080.050049,259.5,2000.150024,284.7000122,274.0499878,269.3999939,641.0999756,87.84999847,189.8000031,607.5499878,585,185,1479,1358.699951,68,132.25,215
26-07-2018,36928.37891,397.7000122,1113,2702.949951,1086.525024,258.1499939,1975,287,275,275,619.5,87.40000153,184,621,579,183.8999939,1464.900024,1475,68,133,214.5
27-07-2018,37253.85938,402.0499878,1117.199951,2684,1102.949951,259.6499939,1965,300,285,289,634,88.90000153,191,635,571,185,1538,1422,71.75,139,224.8000031
30-07-2018,37491.39063,395,1136,2720.75,1102.074951,269.3500061,1948.550049,302.7000122,298.2000122,288,649,91.44999695,191,632.9500122,575,190,1531.449951,1400,72,147.1000061,227.4499969
31-07-2018,37534.94922,390,1150,2671.050049,1085,268.6000061,1943.599976,301.4500122,306.7000122,297.3999939,660,90.5,188.6999969,627.9000244,569.9500122,189.9499969,1506.599976,1352,73.84999847,151.8999939,225.75
01-08-2018,37643.87109,402.6000061,1195,2720.949951,1089.5,248,1951,297.5,302,295,682,89.25,197.8999939,641,567.8499756,186,1532.599976,1375,74.5,152.8000031,230
02-08-2018,37529.69141,399,1192.349976,2724,1079.900024,264.5,1980.699951,301,296.1000061,293.8999939,680,87,191.8999939,642.5499878,569,187.75,1536.599976,1368.5,73,148.3999939,232.1000061
03-08-2018,37327.16016,399,1175,2734.800049,1065.125,262.6000061,1956.900024,299.1000061,300,295.3999939,675,88.19999695,188.0500031,643,572.75,189,1543,1372.349976,72,147.1000061,229
06-08-2018,37714.69922,403.8500061,1180,2682,1062.449951,260.9500122,1998,304.2000122,311,300.5,662,88.80000305,189.1499939,650,580,194.0249939,1519.25,1342,72.5,151.1999969,227.9499969
07-08-2018,37849.21094,394.8999939,1196,2699,1064.5,255,1977,304,315.1499939,309.3999939,672.9500122,88.65000153,190.1999969,647.9000244,572,190.8249969,1532.5,1400,72.5,150.1000061,229
08-08-2018,37756.23828,375.3999939,1188.400024,2755.5,1066.099976,253.0500031,1970,301,313.1000061,305.5,657.25,87.44999695,187.6999969,640.0499878,577,189.3999939,1535,1476.349976,70.5,146.6999969,229.75
09-08-2018,37994.51172,376,1220,2818,1070,257,1985.900024,301,320,313,654.1500244,89.40000153,190.8999939,647,593,189.3500061,1540.300049,1473.150024,70,150.75,231.8999939
10-08-2018,38050.07031,377.2999878,1215,2825.949951,1059,261.3500061,1978.050049,302,333.0499878,317.7000122,650,89.5,202,637.9000244,598,187.9499969,1577.050049,1481,70.19999695,153.6999969,232.5500031
13-08-2018,37693.19141,380,1203,2806.800049,1037.5,249.5500031,2000,304.7999878,322,296.3999939,646,88.5,196.4499969,623.0499878,616.7000122,182,1545.650024,1485,69.25,146,226.3000031
14-08-2018,37749.58984,377.3999939,1187.199951,2766.949951,1052.400024,248.6999969,1992,306.3500061,324.6000061,296.9500122,662,87.59999847,195,606,618.0499878,187.8000031,1524.300049,1483.599976,68.84999847,147.9499969,220.6499939
16-08-2018,37796.01172,372.7000122,1206.400024,2835,1044,247.5,2002,308.1499939,330.8999939,293.9500122,678,88.80000305,201.75,619.9500122,612.5,190,1563.849976,1465.099976,68.5,146.5500031,225.0500031
17-08-2018,37898.60156,374.2999878,1206,2864.949951,1042.425049,253.6000061,2014,308,336.5499878,295.8999939,669.4000244,89.69999695,209,622.5,609,196.5500031,1574.699951,1439,67.5,144.8999939,227
20-08-2018,38075.07031,377.3999939,1206.5,2857.75,1040,262,2023.5,314.9500122,341,304,685,86.44999695,213,635,617.0999756,197.3999939,1605,1478,68.94999695,147.1000061,228.1999969
21-08-2018,38360.32031,372,1236,2842.850098,1050,271.0499878,2010,315,338.3500061,308.1000061,691,82,213,646.1500244,621,189.125,1595,1473.650024,70.59999847,153.5,231.1999969
23-08-2018,38416.64844,379.8999939,1244,2899.899902,1049.025024,269.7000122,2020,314,337.8999939,307.8999939,711.9500122,83,209,643,614.4500122,189.2749939,1650,1520,73,151.5,241.1999969
24-08-2018,38366.78906,386,1265,2895,1039,256.3500061,2035.099976,311.5,335.7999878,301.25,731.7000122,82,212.5,655,607.5499878,194.5,1645,1611,71.09999847,148.8999939,236.5
27-08-2018,38472.03125,380,1280.050049,2941,1057,257.8999939,2042,312.7999878,331.25,303.25,720,81.65000153,213.3000031,658,612.5999756,190.5,1645.050049,1572.650024,72,148.6000061,236.6000061
28-08-2018,38814.76172,380,1298.75,2984.25,1041.025024,261,2052.75,314,341.1000061,308.7000122,741,75,214.1499939,648,624,192.625,1656.050049,1550,75.44999695,150,243
29-08-2018,38989.64844,384,1319,2931,1048.5,260.5,2072.899902,312.3999939,338,306.8999939,738,80.69999695,213.1999969,661.9000244,634,183,1620,1563.800049,74.75,145,237.8999939
30-08-2018,38796.98047,390,1300,2993.949951,1039.224976,261.8500061,2070,314.5499878,339.8999939,310,735,81.30000305,218.5,669.9500122,628.75,185.9499969,1618,1573,77.25,146.6000061,237.5
31-08-2018,38704.83984,384,1273.800049,2930,1032.5,259,2080,321.2000122,345.7999878,307.2999878,735,80.34999847,220.1000061,672,621.0999756,189,1627,1599.949951,76,149.3999939,237.5
03-09-2018,38915.91016,384,1249,2884.949951,1033.5,271.7000122,2080.050049,322.3500061,342.7000122,312,767,81.15000153,212.5,680,619,187.5,1642,1645,77,152.75,240.6000061
04-09-2018,38460.96094,386,1235,2737.800049,1040,270.6000061,2055,313,335.7999878,307.7000122,754.4000244,80.80000305,210,669.4000244,601.7000122,184.4750061,1656.25,1666.099976,78.80000305,152.6999969,240.25
05-09-2018,38192.94922,373.2999878,1245,2749,1025.050049,260,2100,310.2000122,328.6499939,296.8999939,766,77.84999847,201.5,649.75,602,179.8249969,1590,1657,73.5,146,228
06-09-2018,38161.85156,382.8999939,1230,2760,1025,271,2080,311,330.6000061,298.2999878,767.4500122,78.5,204.0500031,674.9000244,593.25,182.4499969,1560.150024,1663.099976,75,146.8999939,227.8999939
07-09-2018,38314.55078,384,1267.699951,2710,1028,270.7999878,2080,312,328.7999878,296.5,773.0499878,77.44999695,206,673.9000244,597.9000244,185.5,1561,1679,74.90000153,146.5,232.1999969
10-09-2018,38348.39063,377.1000061,1275,2723,1025,276.2999878,2082.949951,311,331.7999878,291,770.4000244,78.30000305,206.0500031,691.9500122,598.5499878,188.6499939,1569.900024,1645.949951,75.25,147.8500061,227.4499969
11-09-2018,38017.48828,375,1260,2621,1021,277.3999939,2084,306.8999939,333.6499939,288.2999878,773,75.80000305,206.5500031,672.9500122,584.2000122,190.125,1534,1625.349976,73.55000305,148.25,220
12-09-2018,37546.42188,368,1244.449951,2610,1003,269.7999878,2051,297.25,326.6000061,283.8999939,753.4000244,75.80000305,199.3999939,662.9500122,576.0499878,186.0500031,1524.349976,1641.949951,74.5,141.3999939,220.6999969
14-09-2018,37939.28906,376.5,1261,2634.800049,1012,265.1499939,2045,307.7999878,326.2000122,290,727,76.30000305,202.5,667.7000122,592,185.5,1573.199951,1617.150024,73.59999847,135,226.8999939
17-09-2018,38027.80859,379.5499878,1251.900024,2660,1012,264.7000122,2070,305.8999939,328,289.5,760,77.80000305,208.1999969,666.4500122,613,185,1597,1634,76.40000153,133.9499969,229.6499939
18-09-2018,37660.19141,384,1224,2595,996,258.2000122,2075,304.5,324.8999939,285.6000061,765,78,212,658.7000122,599.5,187,1584.300049,1583.300049,78.25,121.5999985,227.8999939
19-09-2018,37432.92969,382.9500122,1225,2600,1000,252.3999939,2074,305,319,276.0499878,759.1500244,75.59999847,201.5,630,581,187.5500031,1571.599976,1521.099976,75.69999695,112,226
21-09-2018,37278.89063,375.8999939,1220.050049,2521,994,254.75,2078,300.9500122,323.8999939,274.8999939,768,76.05000305,201.8000031,642.2000122,575,195,1565,1507.949951,76,116.6999969,225.0500031
24-09-2018,36924.71875,363,1216,2407,985.5,251.8000031,2104,305,318,272.25,756.9500122,73.55000305,201,628.0499878,569.9000244,195,1531,1524,73.5,112.1999969,225.8000031
25-09-2018,36350.25,345.75,1233.300049,2244.699951,963,240,2200,297.8999939,307.8999939,264.8999939,749.8499756,71.59999847,185,611.2000122,569.2999878,190,1526,1530,69.80000305,108.4000015,217.25
26-09-2018,36936.64063,358,1235.199951,2329.800049,980,242,2183,302.2000122,315,272.5499878,763,72.40000153,179.8000031,622,580,185,1574.099976,1523.199951,70.5,110.3499985,225.8999939
27-09-2018,36691.92969,340,1259.800049,2320.550049,990,235.1000061,2150,293,315,264.0499878,749.7000122,71.90000153,182.1999969,624.9500122,550.0999756,187.5500031,1590,1525,70,109,227.6999969
28-09-2018,36452.73828,342,1260,2248,990,228,2184,294.7999878,307,266.8500061,745,70.5,172.6499939,618.3499756,540,192.5,1578.699951,1382.050049,68.90000153,105.5999985,226.3500061
01-10-2018,36274.25,329,1258.199951,2171,1007.5,224.3000031,2186,300.6499939,305.2999878,265.5,748,71.30000305,160,607,526.0499878,189.5,1555.150024,1426.099976,66,100,224.75
03-10-2018,36602.85156,330.8999939,1233.099976,2212,1021.5,230,2246.100098,299.7000122,312,274,761.2000122,73.15000153,159.8000031,618,539,190,1566,1418.199951,68.05000305,103,222.0500031
04-10-2018,35820.53125,324.8999939,1199,2180,1008.450012,225,2161,292.5,300,268.9500122,745,68.5,150.3999939,604,522.5,192.5,1495,1350,67.40000153,100.3499985,211
05-10-2018,35097.98828,317.0499878,1102.599976,2162,979.9000244,223.25,2059.800049,287,316.5,271,713.5,68,155.8999939,590,514.1500244,175.5,1505.099976,1370.75,68,103.3499985,211.1000061
08-10-2018,34412.35938,300,1048.849976,1998,987.5,216.5500031,2106.5,279.2999878,306.6000061,259.1499939,714.75,68.30000305,148,578,509.9500122,166,1483.5,1469.949951,63,99.55000305,205.3000031
09-10-2018,34651.82031,307.2000122,1121.099976,1988.050049,977.5,205.8000031,2080,276,312.8999939,268.7000122,696.0499878,71,154,570,480.6499939,172.375,1488.150024,1415.349976,62.34999847,98.94999695,210
10-10-2018,34493.21094,318,1095,2086,978.5,186,2110,270,307.8999939,261.9500122,698,71,155.1000061,567.0499878,492,167.5,1464,1450,60.75,94,206.3999939
11-10-2018,34063.82031,321,1067.800049,2100,970,184.75,1998.699951,265.5499878,310,268.7999878,681.6500244,72,152,553.0499878,505.8999939,167.5,1442,1430,63.45000076,90.69999695,206
12-10-2018,34291.92188,319,1102.5,2229.850098,976,186,1990,268.8999939,313.25,265,695.0499878,71.5,155.25,556.0999756,500,177.3000031,1451.650024,1455.5,63.29999924,96.15000153,208.0500031
15-10-2018,34971.82813,327.8999939,1133.300049,2318,999,185.6999969,1937,278,318.7999878,263.3500061,696.5,74.30000305,158.1000061,578.9000244,522,180,1505.5,1573.900024,70,96.19999695,221.4499969
16-10-2018,35004.32813,322.8999939,1146.150024,2325,1005,184.6000061,1955,283.6000061,314.5,264.7999878,694.5,76.90000153,159,580.3499756,505.75,175,1530,1538.349976,71.44999695,98.09999847,218.8999939
17-10-2018,35543.37891,339.3999939,1180,2348,1007.474976,188.3999939,1974.5,285.5,325,274.4500122,722,82.5,160.5,588.2000122,515.3499756,179.4750061,1546,1554.25,74,102.5,221.9499969
19-10-2018,34563.28906,315,1103.900024,2164,983.9500122,179.25,1940,285.7999878,314.7000122,260,719.0999756,78,142.6999969,562,490,172,1488,1509.699951,72,99.09999847,217
22-10-2018,34689.39063,318.1499939,1111,2182,1002.650024,176.8000031,1918,292.7000122,319.6000061,264.5499878,690,82.5,152.0500031,561.5999756,505.9500122,172.8000031,1420.25,1476,70.80000305,103.0999985,210.1000061
23-10-2018,33935.87891,315.1000061,1053,2098.899902,994,170,1890,286.8999939,322.7000122,258.2999878,674.9000244,78.55000305,151.5,550,501,171.4750061,1410,1445,69.44999695,102.1500015,208.5
24-10-2018,34203.69922,324,1074,2162.050049,1000.5,172.5500031,1858,287.2999878,328.1000061,259.5,672.0999756,80.40000153,155.8999939,545.25,512.9500122,172.6999969,1390,1510.650024,69.90000153,103.5,200.4499969
25-10-2018,33778.60156,311,1036,2295,993.5,168.3000031,1845,286,319.7999878,254.8000031,657,81.5,152.1000061,546,520,170.0500031,1366,1561.449951,68.30000305,101,195
26-10-2018,33776.80078,308.7999878,1040,2335,988.5,166.1000061,1857.800049,290.5499878,320.7999878,254,654.9000244,80,156.75,548,530,170.375,1380,1585.199951,69.44999695,99.09999847,196
29-10-2018,33549.87891,305.5,1047.699951,2357.699951,981.5,169.1000061,1810,282,328.8999939,248.9499969,666,80,155,556,498,171.375,1345,1593.449951,69.5,99.5,194
30-10-2018,34068.92188,323.7999878,1087.449951,2430,964.5,177.6999969,1866.949951,283,348.8999939,267.2000122,661.9000244,81.34999847,164.9499969,558,536.9500122,175,1366.949951,1574,78.90000153,107.8000031,194
31-10-2018,33963.08984,324.7999878,1064.699951,2380,953.0499878,178.3999939,1904.400024,280.8999939,344.1499939,275,694,83.59999847,163,574,522.6500244,182.4750061,1342,1572.050049,78.40000153,114.8000031,193.5
01-11-2018,34650.62891,324,1066.400024,2378,962.5,179.1999969,1940.099976,281.1000061,356.1000061,282.5,744,82.40000153,166,586.5499878,542,188,1384,1553.550049,76.80000305,111.4499969,197.0500031
02-11-2018,34743.94922,322.3999939,1067.800049,2437.399902,962.5,181.5,1935.800049,278.5,356.5,287.1000061,722.1500244,82.90000153,178.5,585,540,185.6999969,1409.5,1509,77,108.8000031,201.1999969
05-11-2018,35118.62109,335,1074,2399,977.5,191.3999939,1914,286.3999939,351.6000061,286,691.2000122,82.34999847,169.0500031,609.5,548.75,185,1445,1452.099976,75.25,110,206
06-11-2018,35076.23828,330.8500061,1094.300049,2366.050049,978.5,192,1891,281.5,349.7999878,297.7999878,696,80.69999695,174.5,603.2000122,536.7000122,189,1484,1420,75.40000153,113,205.75
07-11-2018,35301.87891,327.2999878,1116.800049,2360,980,196.5,1948,280.1000061,356.8500061,289.8999939,695,81.69999695,174.8999939,588.2000122,526,189,1448.800049,1398.800049,76.25,111.5,205
09-11-2018,35258.12891,327,1106,2358.949951,979,192.8999939,1955,279.75,357.0499878,287.1000061,700.0499878,81.5,171,588.0499878,513,189.5,1460.5,1395,75.59999847,112.5,206.4499969
12-11-2018,35287.48828,338.3999939,1098.5,2375,975,194.3999939,1910,278.4500122,357.7999878,284,706,81.34999847,176.1999969,585,538.4000244,183.875,1460.050049,1396.650024,75.30000305,111.8000031,206
13-11-2018,34846.19141,328.6000061,1075.900024,2267,969.8499756,181,1925,274.9500122,348,276.5,722,80.59999847,170,580.4500122,534.7999878,182.1750031,1439,1360.449951,74.5,109,202.8000031
14-11-2018,35330.14063,338.5,1105,2298,969.875,180.1000061,1935.900024,278.5,363.6000061,280.0499878,721.3499756,80,173.0500031,593.9500122,545.7000122,183,1469.599976,1393.550049,76.05000305,109,206.8000031
15-11-2018,35145.75,331.4500122,1096,2293,985,178,1869,277,365,283.7000122,700,79,163,580,544,176.1999969,1481.349976,1381,78,113.5,211
16-11-2018,35398.69922,345.5499878,1096.099976,2351,991.4500122,180.8000031,1889.900024,277,371,286.0499878,715.4500122,79.19999695,171.75,589.3499756,560,174.5500031,1515.300049,1362,76.69999695,114,217.5500031
19-11-2018,35647.62109,346.6499939,1132,2414,1005,180.6499939,1896,277.5,370,292,730,80,169.5500031,594,550,171,1501,1372.699951,76.80000305,116.9000015,217.8999939
20-11-2018,35730.76953,349.7999878,1146,2360,1009.849976,184.3000031,1903,284.4500122,362.5499878,286.5,732,81.5,170.1000061,598,558,169.5,1490,1375.800049,77.19999695,114,219.8999939
21-11-2018,35492.62109,355,1137,2410,1010,184.8500061,1873,283.1000061,356,284,714,80.25,174.3500061,577,554.5,171.5,1480.550049,1408.5,78.5,111.0999985,217.3999939
22-11-2018,35282.32813,360,1114.699951,2436,1006.5,185,1822.449951,284,359.1499939,286.5,696,83.19999695,183.25,583.7000122,564,172.5,1498.5,1409,77.90000153,112.4499969,219.1999969
26-11-2018,35118.08984,368.1000061,1109.949951,2391,1008.5,184.4499969,1822.900024,281.25,355.8999939,283.5,691,80.84999847,177.5,584,548.4500122,174.5,1474.5,1404.550049,75.05000305,111.4000015,215.0500031
27-11-2018,35394.76953,369,1109.5,2392.699951,1020.5,182.3000031,1865,286.8999939,356.5,285,698.9000244,81,178,573,557,170.0249939,1439.050049,1450.050049,75.5,109.25,215.6999969
28-11-2018,35635.51953,368,1132.300049,2450,1033.800049,181.3000031,1897,286.2999878,357.7000122,289.5,700.5499878,81.30000305,178.1000061,577,546.0499878,174.4750061,1451.050049,1505,76.30000305,113,216.8000031
29-11-2018,35997.28906,368.5,1159,2434.449951,1048.5,177,2000,284.7999878,362.3999939,288.75,705.5999756,83,177.1999969,570.6500244,540,170.875,1448.300049,1509.650024,74.5,105.5,216.3500061
30-11-2018,36304.42969,368.5,1172,2536,1067.5,173.5,1960.25,289.8999939,363.5499878,289.6499939,690,85.5,180,573.1500244,555.7000122,172.4499969,1470.949951,1535.849976,75,105.8499985,217.1000061
03-12-2018,36396.69141,366,1172.050049,2549,1061.125,173.6999969,1980.099976,287.25,359.7999878,287.3999939,706,86.44999695,178.0500031,570.0499878,555.5,169.5249939,1491.199951,1557,76.90000153,106.8000031,215.5500031
04-12-2018,36290.48047,374.7999878,1157,2508,1057,177.8000031,1983,282.8500061,352.3500061,287.5499878,715.5,84.90000153,179,565.2000122,553.9500122,175.9499969,1520.5,1626.800049,82.55000305,108.4000015,220.6499939
05-12-2018,36035.64844,373,1144.699951,2531,1040.875,173.75,2009.400024,281.8500061,355.7999878,282,713.3499756,82.05000305,173,577,549.75,177,1490.400024,1625,80.15000153,106,218.25
06-12-2018,35694.25,373.8999939,1147.5,2484,1043,168.9499969,2000,275.25,349.3999939,277.1000061,721,83.69999695,175.5,529.7000122,543.5499878,173.5,1467.849976,1578,79.69999695,107.5,214.9499969
07-12-2018,35494.85938,364.1000061,1132.800049,2449,1050,162.6000061,1991.75,275,349.8999939,276.5499878,710.9500122,84.90000153,169,530,551,173.6000061,1430.5,1556,79.75,107,209.8000031
10-12-2018,35204.66016,361.1000061,1112.650024,2415.100098,1035,160.5500031,1979,273.5,347,261.1000061,690,82.90000153,165,491.6000061,536.9000244,165.2749939,1439.900024,1500,78.30000305,103.0999985,209.6499939
11-12-2018,34584.12891,348.5,1066.099976,2335,1030,155.1999969,1973.5,269.8999939,338,269,687,81.90000153,166.75,498.2000122,528.5499878,165.5,1413,1378.349976,76,103,204.0500031
12-12-2018,35277.83984,356,1100,2449.899902,1032.5,159.8999939,1998.349976,276.9500122,344.3999939,283.5,700.9000244,84,172.6499939,505,554,166.6000061,1455.5,1545,79.90000153,110.4000015,212.8999939
13-12-2018,36024.87891,375.5,1125.599976,2506.600098,1045,166.6999969,2020,279.2999878,352.1499939,289.6000061,704.25,89.09999847,177.6999969,520,572,172.25,1485.099976,1579,79.55000305,114.8000031,217.8000031
14-12-2018,35960.19141,372,1103.900024,2488.899902,1055.849976,166.8000031,1995,275,349.8999939,290,709.75,89.40000153,179,509,565.2000122,173.1000061,1528,1541.050049,78.59999847,111.4499969,223
17-12-2018,36129.12891,369.6000061,1114.699951,2488,1054.5,167.3999939,1990.150024,275.75,352,289.6000061,714,91.19999695,178,515.2000122,585,175.625,1501,1560.050049,79.90000153,111.5,220
18-12-2018,36226.37891,370,1122,2470,1064.5,174,1999.5,280.1499939,358,288.2999878,714.9500122,93,177.8000031,519.9500122,567.5999756,178.1499939,1509,1590,77.69999695,111.4000015,218.6999969
