Date,ACC.BO,ADANIPORTS.BO,AMBUJACEM.BO,BAJFINANCE.BO,BANKBARODA.BO,BHARATFORG.BO,DLF.BO,FEDERALBNK.BO,GAIL.BO,HDFCBANK.BO,ICICIBANK.BO,ITC.BO,NAUKRI.BO,RELIANCE.BO,SBIN.BO,TATAMOTORS.BO,TATAPOWER.BO,TCS.BO,TECHM.BO,VOLTAS.BO,^BSESN
2019-06-12,1580.050048828125,426.04998779296875,222.0,3550.0,121.0,475.75,191.8000030517578,106.5999984741211,153.75,1224.375,422.5,281.8999938964844,2255.0,1335.199951171875,347.3500061035156,171.0,66.80000305175781,2249.0,763.0,621.0,39974.1796875
2019-06-13,1566.4000244140625,424.0,220.0500030517578,3514.949951171875,121.9000015258789,468.0,184.0,105.0,155.5,1222.5,416.0,279.8999938964844,2200.0,1330.949951171875,342.20001220703125,166.0,66.8499984741211,2257.0,747.4000244140625,608.4000244140625,39679.3515625
2019-06-14,1586.25,425.0,220.10000610351562,3550.0,121.0,460.5,184.0,105.5999984741211,154.14999389648438,1227.449951171875,420.0,280.70001220703125,2188.0,1322.699951171875,346.20001220703125,167.39999389648438,66.0,2255.0,747.0,614.0,39797.0
2019-06-17,1542.0,426.0,214.25,3519.800048828125,119.94999694824219,458.0,176.60000610351562,105.9000015258789,154.9250030517578,1218.5,418.20001220703125,279.0,2229.199951171875,1321.199951171875,343.79998779296875,164.0500030517578,65.80000305175781,2259.89990234375,741.9000244140625,615.0,39514.359375
2019-06-18,1511.0,423.29998779296875,207.8000030517578,3460.550048828125,117.25,443.0,173.0,105.9000015258789,152.60000610351562,1220.0,415.04998779296875,276.5,2217.85009765625,1281.0,335.04998779296875,159.0,64.75,2249.800048828125,737.2000122070312,596.0,39056.98046875
2019-06-19,1530.0,422.0,210.1999969482422,3530.0,117.0999984741211,438.95001220703125,174.85000610351562,105.8499984741211,155.0,1209.175048828125,425.0,276.0,2148.39990234375,1285.25,343.6000061035156,159.60000610351562,64.9000015258789,2253.0,742.9000244140625,599.9500122070312,39176.55859375
2019-06-20,1512.0,400.04998779296875,208.6999969482422,3524.0,116.9000015258789,434.70001220703125,177.0,104.25,154.0,1214.7249755859375,420.1499938964844,278.3500061035156,2020.0,1279.0,342.0,153.0,63.5,2230.0,729.0,612.9500122070312,39042.9609375
2019-06-21,1546.9000244140625,401.8999938964844,213.60000610351562,3587.0,117.4000015258789,439.70001220703125,180.5,104.0,156.0,1213.0,432.95001220703125,277.8999938964844,2107.0,1295.0,345.0,154.89999389648438,64.5999984741211,2280.0,725.9500122070312,623.0,39608.25
2019-06-24,1535.0,400.0,213.0,3566.10009765625,118.5,441.0,177.14999389648438,102.80000305175781,156.0,1204.0,431.5,274.0,2150.0,1268.0,350.0,159.3000030517578,65.69999694824219,2250.0,739.8499755859375,625.0,39160.23046875
2019-06-25,1534.050048828125,406.0,214.4499969482422,3545.0,118.75,434.5,175.5500030517578,102.0,153.375,1212.0,429.6000061035156,275.70001220703125,2176.0,1262.0,353.25,158.39999389648438,65.1500015258789,2277.0,728.0,635.0,39131.94140625
2019-06-26,1545.0,405.6499938964844,215.0500030517578,3580.0,119.9000015258789,436.3500061035156,176.0,104.5,153.75,1214.25,432.79998779296875,278.5,2211.5,1288.050048828125,355.54998779296875,160.39999389648438,66.94999694824219,2272.89990234375,725.0999755859375,648.0,39379.12890625
2019-06-27,1578.800048828125,414.1000061035156,219.0,3628.199951171875,122.0,451.0,184.0,104.55000305175781,155.5,1233.5,439.79998779296875,278.0,2227.300048828125,1294.550048828125,358.0,162.0,68.5999984741211,2256.39990234375,716.75,655.0,39633.96875
2019-06-28,1585.699951171875,408.79998779296875,219.60000610351562,3630.0,121.0,455.75,185.5500030517578,108.5,154.0,1231.0,439.79998779296875,274.20001220703125,2202.300048828125,1279.0,362.0,165.64999389648438,69.0,2255.0,709.0,647.0499877929688,39630.51953125
2019-07-01,1564.0,412.0,214.60000610351562,3685.0,122.5999984741211,455.70001220703125,192.9499969482422,108.9000015258789,155.0,1225.550048828125,439.70001220703125,274.8999938964844,2250.0,1257.0,362.20001220703125,163.75,69.30000305175781,2239.64990234375,708.0,645.1500244140625,39543.73046875
2019-07-02,1565.300048828125,412.1499938964844,215.9499969482422,3710.0,121.19999694824219,458.0,192.0,109.9000015258789,156.75,1245.0,439.8999938964844,275.1499938964844,2230.0,1275.050048828125,362.5,167.0,71.0,2240.0,704.5,657.9500122070312,39811.6796875
2019-07-03,1573.0,414.5,216.0,3715.0,121.1500015258789,463.95001220703125,193.0,108.1500015258789,156.5,1247.574951171875,437.1499938964844,275.0,2287.25,1281.550048828125,366.0,163.6999969482422,73.4000015258789,2259.89990234375,716.0,647.1500244140625,39907.5703125
2019-07-04,1565.5999755859375,420.0,215.0,3720.0,126.9000015258789,467.70001220703125,194.0,109.9000015258789,152.89999389648438,1249.949951171875,436.1000061035156,278.6000061035156,2282.60009765625,1282.0,367.0,162.6999969482422,73.30000305175781,2237.300048828125,704.6500244140625,640.5,39917.6484375
2019-07-05,1590.0,416.8999938964844,217.39999389648438,3739.949951171875,130.0500030517578,479.0,195.5500030517578,109.0,154.5,1246.0,436.20001220703125,277.0,2285.0,1287.050048828125,369.25,165.85000610351562,72.1500015258789,2241.0,700.0,634.0499877929688,39990.3984375
2019-07-08,1549.800048828125,403.8999938964844,209.0,3730.0,130.39999389648438,460.0,186.35000610351562,106.8499984741211,153.5,1236.199951171875,434.5,281.6499938964844,2250.0,1261.0,368.8999938964844,159.60000610351562,70.44999694824219,2159.0,682.0,615.0,39476.37890625
2019-07-09,1506.0,398.0,206.64999389648438,3414.0,123.75,452.0,182.39999389648438,104.6500015258789,154.6999969482422,1204.4000244140625,429.8500061035156,278.5,2275.0,1250.300048828125,355.0,154.0,68.5,2170.5,680.0,620.0,38754.46875
2019-07-10,1553.8499755859375,408.0,210.3000030517578,3603.0,126.5,454.0,183.39999389648438,106.55000305175781,149.6999969482422,1192.449951171875,429.1499938964844,274.79998779296875,2228.949951171875,1281.199951171875,360.29998779296875,156.0500030517578,69.05000305175781,2081.0,674.4000244140625,597.2000122070312,38701.98828125
2019-07-11,1539.0,407.6000061035156,212.1999969482422,3461.800048828125,125.5,447.3999938964844,178.5,104.8499984741211,146.0,1198.5,431.3500061035156,273.70001220703125,2255.0,1284.050048828125,358.0,153.35000610351562,66.75,2124.60009765625,676.7000122070312,591.0,38751.62109375
2019-07-12,1559.0,412.45001220703125,213.0500030517578,3478.949951171875,126.0,465.45001220703125,184.0500030517578,105.0999984741211,149.0,1207.625,426.70001220703125,277.5,2314.949951171875,1284.699951171875,363.3500061035156,156.39999389648438,67.94999694824219,2108.5,666.0,592.0,38941.1015625
2019-07-15,1580.0,416.45001220703125,217.39999389648438,3311.0,125.8499984741211,463.8999938964844,188.10000610351562,107.5999984741211,148.5,1206.449951171875,427.45001220703125,275.1000061035156,2257.0,1285.0,364.1000061035156,159.5,68.3499984741211,2120.0,670.5499877929688,590.0499877929688,39009.94921875
2019-07-16,1591.4000244140625,409.29998779296875,220.5,3435.0,122.4000015258789,462.5,185.8000030517578,108.19999694824219,145.5,1207.4000244140625,422.0,271.04998779296875,2220.0,1279.0,358.79998779296875,160.1999969482422,68.75,2131.64990234375,682.4000244140625,588.2999877929688,38961.859375
2019-07-17,1614.5,421.5,219.89999389648438,3445.0,124.69999694824219,463.79998779296875,191.9499969482422,107.0,146.10000610351562,1199.4000244140625,424.04998779296875,272.0,2232.75,1296.800048828125,364.54998779296875,170.0,68.3499984741211,2106.0,677.0,596.0,39171.1015625
2019-07-18,1600.0,414.20001220703125,216.10000610351562,3460.0,127.6500015258789,461.04998779296875,190.0,103.5,144.10000610351562,1200.0,425.79998779296875,273.5,2239.0,1281.9000244140625,372.20001220703125,167.6999969482422,70.0,2115.0,687.0,590.5499877929688,39204.46875
2019-07-19,1632.550048828125,414.95001220703125,221.35000610351562,3493.949951171875,122.0,443.5,184.1999969482422,99.5999984741211,142.25,1212.0,419.5,273.5,2222.85009765625,1268.25,364.6499938964844,162.0,66.05000305175781,2095.0,693.7999877929688,585.0,39058.73046875
2019-07-22,1558.0,403.0,214.14999389648438,3322.050048828125,117.9000015258789,436.0,178.6999969482422,98.9000015258789,137.5,1176.5,410.79998779296875,268.3999938964844,2140.0,1256.949951171875,356.20001220703125,155.0500030517578,66.80000305175781,2080.0,677.0,578.0,38333.51953125
2019-07-23,1580.1500244140625,407.29998779296875,215.64999389648438,3251.39990234375,119.55000305175781,439.29998779296875,181.0,96.0,138.0,1148.5250244140625,413.45001220703125,266.0,2194.85009765625,1285.699951171875,352.79998779296875,157.0500030517578,67.25,2127.800048828125,672.0,587.4000244140625,38138.55859375
2019-07-24,1586.0,399.95001220703125,218.0,3275.050048828125,113.9000015258789,433.8999938964844,181.0,94.9000015258789,139.0,1131.5,412.25,270.70001220703125,2165.0,1274.0,342.20001220703125,156.60000610351562,65.69999694824219,2115.0,671.2000122070312,590.0,37990.23046875
2019-07-25,1575.050048828125,381.8500061035156,217.6999969482422,3195.25,110.6500015258789,432.0,179.0,93.0,135.85000610351562,1142.5,410.1000061035156,271.0,2159.0,1267.949951171875,341.0,151.6999969482422,63.650001525878906,2115.0,643.0,580.4500122070312,37935.01953125
2019-07-26,1587.0,380.20001220703125,214.0,3050.0,111.0999984741211,427.0,176.9499969482422,93.0,134.14999389648438,1142.5,409.29998779296875,269.79998779296875,2235.0,1233.449951171875,341.45001220703125,138.14999389648438,61.349998474121094,2111.0,655.0,576.0499877929688,37831.1796875
2019-07-29,1582.0,381.0,213.4499969482422,3275.0,113.0,433.5,179.75,96.75,133.9499969482422,1139.175048828125,432.5,269.54998779296875,2224.550048828125,1219.4000244140625,342.6000061035156,148.5,62.29999923706055,2111.0,643.0,579.0,38043.21875
2019-07-30,1542.050048828125,377.5,206.89999389648438,3274.5,109.0999984741211,428.3999938964844,176.0,94.44999694824219,131.5,1127.0,430.79998779296875,268.54998779296875,2245.0,1211.25,343.75,138.39999389648438,62.0,2125.0,645.0,573.0,37735.5390625
2019-07-31,1540.0999755859375,373.8500061035156,200.6999969482422,3230.050048828125,102.69999694824219,417.70001220703125,177.0,90.5,130.0,1125.0,423.0,268.0,2231.0,1177.949951171875,325.75,134.4499969482422,58.5,2175.0,628.5,561.0,37257.55078125
2019-08-01,1565.0,378.0,201.0,3211.050048828125,104.75,418.29998779296875,175.0,92.0,128.60000610351562,1116.5,423.70001220703125,270.54998779296875,2239.449951171875,1169.800048828125,331.0,135.8000030517578,60.5,2206.0,632.0,583.9000244140625,37387.1796875
2019-08-02,1509.0,368.0,195.0,3198.699951171875,104.69999694824219,419.95001220703125,172.0500030517578,89.0,128.0,1105.5,414.79998779296875,268.0,2210.0,1175.5,315.54998779296875,128.89999389648438,59.349998474121094,2179.89990234375,625.6500244140625,608.0,36920.109375
2019-08-05,1515.550048828125,372.70001220703125,199.0,3209.0,104.30000305175781,419.75,167.5,86.80000305175781,126.9000015258789,1100.5,403.5,265.3999938964844,2160.0,1177.5,299.70001220703125,127.94999694824219,58.75,2185.0,631.0,611.0,36842.171875
2019-08-06,1513.0,360.0,199.6999969482422,3152.0,101.5999984741211,408.8999938964844,165.25,88.0,125.0,1084.3499755859375,400.6000061035156,259.5,2146.949951171875,1136.800048828125,298.70001220703125,122.3499984741211,57.95000076293945,2232.0,653.9000244140625,599.0,36568.03125
2019-08-07,1549.0,380.75,201.9499969482422,3280.0,104.9000015258789,417.0,168.0,88.1500015258789,123.5,1094.5,409.0,258.8500061035156,2150.0,1127.800048828125,302.54998779296875,122.55000305175781,59.29999923706055,2220.0,672.0999755859375,617.4500122070312,37025.26953125
2019-08-08,1567.75,378.0,207.0,3298.949951171875,98.8499984741211,406.0,167.10000610351562,87.5999984741211,121.9000015258789,1095.5,412.0,254.25,2169.75,1109.0,290.0,117.6500015258789,59.25,2222.0,675.9000244140625,606.0,36808.01171875
2019-08-09,1562.949951171875,377.70001220703125,210.8000030517578,3360.0,100.55000305175781,423.0,172.85000610351562,88.30000305175781,122.44999694824219,1124.7249755859375,416.0,259.0,2185.949951171875,1159.0,297.0,124.6500015258789,58.849998474121094,2270.0,678.2999877929688,602.7999877929688,37521.30078125
2019-08-13,1575.050048828125,377.25,214.5,3420.0,100.0,432.0,175.60000610351562,89.0,124.0,1141.0,419.5,254.39999389648438,2209.0,1240.0,292.1000061035156,124.0,58.29999923706055,2250.199951171875,663.6500244140625,606.0,37755.16015625
2019-08-14,1549.800048828125,360.25,209.9499969482422,3255.0,98.5,398.0,175.0,83.9000015258789,127.94999694824219,1123.5,413.79998779296875,245.60000610351562,2186.75,1298.0,285.0,122.30000305175781,56.099998474121094,2182.0,639.7999877929688,589.0999755859375,37233.5
2019-08-16,1593.699951171875,357.95001220703125,213.0,3271.0,99.55000305175781,400.0,178.9499969482422,84.80000305175781,129.5,1110.0,417.1499938964844,248.85000610351562,2182.800048828125,1290.550048828125,287.20001220703125,120.0,55.5,2233.0,658.0,589.1500244140625,37383.0
2019-08-19,1595.0999755859375,364.0,214.6999969482422,3351.0,102.94999694824219,400.0,178.5,86.0,130.1999969482422,1117.75,421.0,253.3000030517578,2184.35009765625,1280.800048828125,292.6499938964844,121.5,56.79999923706055,2167.0,662.9000244140625,602.0,37485.921875
2019-08-20,1580.0,357.20001220703125,211.1999969482422,3331.0,102.5,397.95001220703125,178.0500030517578,85.8499984741211,128.1999969482422,1106.0,421.6000061035156,252.0,2172.64990234375,1294.0,286.54998779296875,119.94999694824219,57.20000076293945,2168.5,676.0,612.0,37441.75
2019-08-21,1550.0,356.0,205.0500030517578,3295.0,98.75,391.75,177.4499969482422,85.0999984741211,127.94999694824219,1108.5,414.3500061035156,248.6999969482422,2163.64990234375,1277.4000244140625,285.29998779296875,123.5,55.70000076293945,2187.0,673.0,604.8499755859375,37298.73046875
2019-08-22,1488.0,351.1000061035156,200.4499969482422,3260.0,94.19999694824219,390.0,168.60000610351562,82.8499984741211,122.44999694824219,1113.0,411.20001220703125,242.0,2134.64990234375,1271.0,277.0,112.19999694824219,51.099998474121094,2186.050048828125,679.0,588.0,37087.578125
2019-08-23,1456.1500244140625,346.5,196.14999389648438,3117.800048828125,90.5999984741211,380.6499938964844,141.5,80.69999694824219,120.9000015258789,1080.800048828125,390.0,239.4499969482422,2010.550048828125,1243.0,267.3999938964844,109.5,53.45000076293945,2221.5,685.9000244140625,596.9000244140625,36387.6796875
2019-08-26,1493.9000244140625,363.1000061035156,201.39999389648438,3275.0,99.75,399.5,157.5,83.80000305175781,128.0,1102.449951171875,408.6000061035156,244.0,1915.0,1294.0,288.0,115.6500015258789,55.0,2254.0,690.0,618.0,37363.94921875
2019-08-27,1505.949951171875,371.5,203.85000610351562,3350.0,97.19999694824219,392.8500061035156,157.6999969482422,83.75,126.5,1129.949951171875,413.70001220703125,244.5,1941.5,1283.0,284.3999938964844,112.30000305175781,56.0,2270.0,691.0,616.5999755859375,37658.48046875
2019-08-28,1535.0,374.0,205.0,3370.0,97.4000015258789,395.29998779296875,160.8000030517578,84.19999694824219,131.5,1127.5,418.8999938964844,247.0,2007.6500244140625,1276.0,287.25,120.75,55.29999923706055,2242.0,678.7999877929688,619.0,37655.76953125
2019-08-29,1527.3499755859375,365.1000061035156,203.64999389648438,3352.0,93.9000015258789,388.79998779296875,162.25,81.8499984741211,128.0500030517578,1124.949951171875,411.70001220703125,244.5,1995.0,1257.949951171875,283.0,116.3499984741211,55.400001525878906,2239.0,691.25,626.0,37381.80078125
2019-08-30,1549.0,368.04998779296875,201.25,3348.0,92.5999984741211,387.0,165.0,81.69999694824219,129.9499969482422,1117.5,408.3999938964844,241.6999969482422,2007.550048828125,1247.0,276.25,115.0,55.599998474121094,2236.050048828125,692.5499877929688,630.5499877929688,37222.26171875
2019-09-03,1508.0,360.20001220703125,200.0500030517578,3319.800048828125,93.30000305175781,382.79998779296875,167.0,82.5,129.5,1112.5,407.95001220703125,244.85000610351562,2031.0,1240.0,271.8999938964844,111.6500015258789,55.349998474121094,2259.0,699.0,633.0,37181.76171875
2019-09-04,1450.0,362.70001220703125,192.35000610351562,3270.0,91.55000305175781,378.8999938964844,163.0,81.55000305175781,128.0,1105.0,390.0,242.0,2034.949951171875,1200.0,269.70001220703125,112.19999694824219,54.900001525878906,2269.699951171875,707.0,624.7000122070312,36575.23828125
2019-09-05,1445.0,366.0,192.0,3289.0,93.69999694824219,382.29998779296875,162.9499969482422,81.94999694824219,127.19999694824219,1127.5,389.70001220703125,242.3000030517578,2127.449951171875,1208.0,275.3999938964844,110.0,54.0,2246.64990234375,710.0,621.9000244140625,36821.7109375
2019-09-06,1461.4000244140625,369.5,193.25,3317.199951171875,94.0,396.3999938964844,159.3000030517578,81.8499984741211,131.64999389648438,1116.5,391.8999938964844,245.8000030517578,2175.0,1205.0,275.3500061035156,118.5999984741211,55.400001525878906,2215.0,714.0,633.9000244140625,36785.58984375
2019-09-09,1464.0,366.0,198.8000030517578,3372.0,94.05000305175781,394.6000061035156,154.89999389648438,83.0999984741211,132.0,1127.5,392.04998779296875,244.25,2049.0,1222.0,274.0,119.4000015258789,58.5,2203.0,725.0,629.0,36969.48046875
2019-09-11,1473.0,370.0,197.39999389648438,3449.949951171875,95.75,401.0,156.4499969482422,86.30000305175781,132.0500030517578,1135.5,395.95001220703125,245.5,2080.0,1222.699951171875,278.8999938964844,124.5,59.0,2192.0,713.2000122070312,644.0,37251.03125
2019-09-12,1492.199951171875,374.0,198.75,3411.0,100.0,412.6499938964844,161.6999969482422,86.0,128.0,1125.0,398.0,244.9499969482422,1959.0,1238.0,287.04998779296875,134.5500030517578,61.75,2154.0,703.7999877929688,634.0,37330.46875
2019-09-13,1493.0,375.25,198.89999389648438,3399.89990234375,100.9000015258789,414.8999938964844,159.8000030517578,86.0,125.25,1126.0,407.79998779296875,242.0,1886.0,1214.699951171875,286.0,129.3000030517578,64.5,2138.0,703.4500122070312,645.0,37175.859375
2019-09-16,1525.0,373.95001220703125,197.8000030517578,3425.0,99.05000305175781,411.79998779296875,164.5,86.4000015258789,130.1999969482422,1128.125,409.6000061035156,240.6999969482422,1898.949951171875,1191.0,287.8999938964844,128.1999969482422,63.95000076293945,2150.35009765625,710.5999755859375,630.2000122070312,37204.55859375
2019-09-17,1529.6500244140625,371.0,201.0,3424.199951171875,98.5,410.75,162.64999389648438,86.0,129.5,1127.5,406.8500061035156,239.89999389648438,1950.0,1214.800048828125,285.29998779296875,128.75,64.25,2154.0,718.0,634.0999755859375,37169.4609375
2019-09-18,1498.949951171875,365.29998779296875,195.0,3417.699951171875,95.94999694824219,396.5,155.0,84.5999984741211,132.75,1107.574951171875,404.8999938964844,238.0,1933.9000244140625,1204.8499755859375,277.0,122.9000015258789,64.80000305175781,2115.0,709.0,624.7000122070312,36621.37890625
2019-09-19,1497.0,365.29998779296875,196.0,3434.0,95.94999694824219,400.29998779296875,157.0,84.55000305175781,135.25,1099.800048828125,396.0,240.39999389648438,1999.949951171875,1207.0,280.5,123.5,64.19999694824219,2138.85009765625,718.0,630.5999755859375,36613.9296875
2019-09-20,1476.4000244140625,362.0,192.5,3376.0,94.75,398.0,156.4499969482422,84.0,133.1999969482422,1108.0,388.29998779296875,237.0,1936.300048828125,1186.5999755859375,274.04998779296875,125.0,65.0999984741211,2102.5,707.7000122070312,625.0,36214.921875
2019-09-23,1660.0,387.20001220703125,215.60000610351562,3777.0,102.9000015258789,430.0,172.89999389648438,95.55000305175781,138.5500030517578,1255.3499755859375,432.0,249.10000610351562,2100.0,1278.0,308.20001220703125,135.0,68.0,2085.0,704.0,677.0499877929688,38844.0
2019-09-24,1684.9000244140625,410.5,221.0,4025.10009765625,100.5999984741211,455.25,167.5,96.5,142.5,1257.25,443.0,255.39999389648438,2070.300048828125,1243.0,313.20001220703125,128.8000030517578,67.94999694824219,2015.0,685.2000122070312,672.4500122070312,39135.28125
2019-09-25,1650.0,411.0,214.0,3960.0,99.0,460.0,166.64999389648438,94.0,138.10000610351562,1251.0,440.0,255.8000030517578,2065.050048828125,1281.0,299.3999938964844,129.9499969482422,65.69999694824219,2057.0,704.0,668.2000122070312,39087.19921875
2019-09-26,1633.949951171875,411.0,211.5,3921.0,94.0,445.95001220703125,156.0,92.9000015258789,137.89999389648438,1240.0,437.25,247.85000610351562,2064.0,1290.0,281.6000061035156,123.94999694824219,64.0,2091.0,705.0,671.0499877929688,38700.48046875
2019-09-27,1650.0,418.95001220703125,212.89999389648438,4000.0,94.9000015258789,454.0,161.0500030517578,94.0,138.0,1249.800048828125,449.79998779296875,250.60000610351562,2070.300048828125,1293.800048828125,283.0,122.5,63.70000076293945,2087.0,711.0499877929688,682.0,39003.12890625
2019-09-30,1635.0,405.0,206.64999389648438,4060.199951171875,95.4000015258789,448.0,158.1999969482422,94.5,134.14999389648438,1240.0,445.75,255.39999389648438,2084.0,1310.0,283.29998779296875,120.3499984741211,62.20000076293945,2060.10009765625,705.0,684.0999755859375,38873.12109375
2019-10-01,1614.800048828125,415.29998779296875,204.39999389648438,4095.0,94.5,452.1499938964844,159.6999969482422,91.0999984741211,134.8000030517578,1234.0,436.8999938964844,259.70001220703125,2094.949951171875,1335.0,273.79998779296875,118.4000015258789,62.95000076293945,2099.5,714.2000122070312,680.4500122070312,38813.48046875
2019-10-03,1569.800048828125,403.0,199.6999969482422,3977.0,90.55000305175781,443.79998779296875,145.0,87.55000305175781,132.0,1230.0,422.5,257.0,2092.199951171875,1290.050048828125,255.0,112.0,59.45000076293945,2070.0,704.8499755859375,672.0,38137.87109375
2019-10-04,1563.0,405.75,197.9499969482422,3980.0,91.9000015258789,442.6499938964844,151.0,89.05000305175781,131.10000610351562,1233.5,429.8999938964844,263.1000061035156,2144.0,1317.0999755859375,259.8999938964844,124.94999694824219,59.849998474121094,2079.699951171875,704.0,679.0,38401.48828125
2019-10-07,1500.0,396.6499938964844,191.89999389648438,3890.0,88.69999694824219,434.79998779296875,147.39999389648438,88.0,132.4499969482422,1205.0,416.75,257.5,2231.550048828125,1310.0,251.10000610351562,120.5,58.650001525878906,2080.0,710.4000244140625,660.0,37853.80078125
2019-10-09,1429.800048828125,401.79998779296875,185.0,3924.949951171875,86.55000305175781,428.79998779296875,143.5,84.9000015258789,130.0,1191.0,418.0,252.85000610351562,2321.550048828125,1311.9000244140625,250.10000610351562,118.9000015258789,59.0,2052.85009765625,705.2000122070312,672.0,37628.05078125
2019-10-10,1460.199951171875,398.95001220703125,191.0,4020.0,90.30000305175781,429.1499938964844,146.0,86.30000305175781,131.9499969482422,1225.4000244140625,431.70001220703125,247.14999389648438,2396.85009765625,1328.0,259.0,120.0,61.75,2028.0,710.0,690.0,38130.23046875
2019-10-11,1435.0,407.29998779296875,189.60000610351562,3973.0,88.6500015258789,423.95001220703125,141.75,84.5,127.4000015258789,1213.0,429.3999938964844,243.0,2303.800048828125,1365.0,256.70001220703125,117.69999694824219,61.70000076293945,1933.0,702.5,677.5,37994.48046875
2019-10-14,1449.0,410.0,190.0,3994.0,89.0,421.25,151.6999969482422,84.3499984741211,125.0,1205.0,430.0,247.0,2274.5,1363.5999755859375,257.0,122.55000305175781,60.95000076293945,2000.0,721.0,680.0,38208.23828125
2019-10-15,1487.0,409.5,194.1999969482422,3909.0,88.6500015258789,432.0,154.75,82.9000015258789,126.5,1210.0,430.0,247.39999389648438,2278.0,1363.5,256.79998779296875,127.5,59.79999923706055,2028.800048828125,721.0,673.0,38316.48828125
2019-10-16,1527.0,413.1000061035156,199.10000610351562,3900.0,88.5999984741211,429.5,156.5,86.05000305175781,128.0,1234.699951171875,434.1000061035156,247.0,2323.0,1368.300048828125,259.3999938964844,127.5,59.5,2039.0,720.0,675.0,38637.05078125
2019-10-17,1525.0,408.8500061035156,203.0,4029.800048828125,87.30000305175781,440.3999938964844,156.25,81.9000015258789,127.30000305175781,1224.0,435.29998779296875,243.0,2289.699951171875,1378.0,256.0,126.94999694824219,58.20000076293945,2015.0,727.0,671.7000122070312,38647.44140625
2019-10-18,1533.4000244140625,410.0,207.25,4120.0,89.44999694824219,455.0,163.5,84.69999694824219,128.89999389648438,1222.300048828125,438.3999938964844,246.5,2298.10009765625,1403.0999755859375,264.5,140.0,60.0,2038.0,724.8499755859375,677.4000244140625,39087.828125
2019-10-22,1555.0,421.70001220703125,206.0,4157.0,90.0,447.0,169.0,85.0,130.0,1257.0,439.0,245.89999389648438,2329.0,1427.050048828125,270.0,133.39999389648438,59.849998474121094,2081.0,730.0,694.9500122070312,39233.3984375
2019-10-23,1543.300048828125,419.8999938964844,197.9499969482422,4080.0,90.0999984741211,445.79998779296875,178.1999969482422,83.80000305175781,130.0,1246.199951171875,453.3999938964844,250.0,2400.64990234375,1417.0,270.95001220703125,130.14999389648438,59.599998474121094,2065.0,718.0,694.0,39063.83984375
2019-10-24,1526.0,399.95001220703125,198.4499969482422,4050.050048828125,92.94999694824219,455.3999938964844,175.25,84.0,128.8000030517578,1248.0,456.5,252.8000030517578,2371.25,1400.050048828125,277.0,133.5,61.900001525878906,2075.10009765625,730.0999755859375,710.4000244140625,39223.01171875
2019-10-25,1520.050048828125,402.0,198.85000610351562,4055.0,90.4000015258789,452.79998779296875,176.5,80.75,123.0999984741211,1237.0,457.6000061035156,255.6999969482422,2311.199951171875,1437.5,266.3999938964844,132.8000030517578,59.25,2088.0,731.5999755859375,710.0,39201.671875
2019-10-27,1530.0,407.0,199.0,4043.0,92.4000015258789,460.0,181.5,81.0999984741211,125.5,1239.5,472.0,250.6999969482422,2294.800048828125,1440.0,285.8999938964844,139.60000610351562,58.75,2130.5,725.0999755859375,707.0,
2019-10-29,1538.800048828125,400.0,197.6999969482422,3981.0,91.30000305175781,455.95001220703125,180.0,81.4000015258789,124.0,1239.699951171875,470.0,251.0,2333.449951171875,1442.25,283.70001220703125,151.5,58.849998474121094,2116.60009765625,727.0,704.0,39293.48828125
2019-10-30,1533.4000244140625,399.0,200.0,4061.0,93.5,464.95001220703125,181.39999389648438,83.0,128.0,1242.1500244140625,479.0,255.0,2412.699951171875,1480.0999755859375,283.79998779296875,174.39999389648438,58.79999923706055,2217.0,754.5999755859375,719.7999877929688,40055.62890625
2019-10-31,1535.0,399.0,203.85000610351562,4000.0,96.0999984741211,456.0,185.8000030517578,82.9000015258789,134.8000030517578,1255.0,474.5,260.0,2452.800048828125,1482.25,293.3999938964844,170.85000610351562,58.79999923706055,2250.0,756.0,717.5499877929688,40211.98828125
2019-11-01,1577.800048828125,396.5,203.25,4032.89990234375,97.5999984741211,453.75,184.0,83.8499984741211,138.10000610351562,1240.0,466.8999938964844,259.29998779296875,2569.89990234375,1459.9000244140625,312.79998779296875,175.10000610351562,59.45000076293945,2270.0,745.0,707.4000244140625,40196.0703125
2019-11-04,1550.0,391.79998779296875,203.0,4086.5,100.55000305175781,458.75,185.0,86.69999694824219,137.25,1245.0,462.6000061035156,263.0,2649.449951171875,1466.0,315.1000061035156,172.0,59.849998474121094,2224.89990234375,760.5999755859375,697.0,40293.8515625
2019-11-05,1565.5,392.95001220703125,205.0,4150.0,102.1500015258789,467.0,183.25,88.55000305175781,137.3000030517578,1248.0,472.3500061035156,261.79998779296875,2549.050048828125,1458.550048828125,313.8999938964844,172.9499969482422,60.0,2192.0,770.3499755859375,688.0,40445.671875
2019-11-06,1516.300048828125,390.0,201.3000030517578,4255.25,101.75,466.0,187.1999969482422,85.0,137.39999389648438,1244.9000244140625,468.25,263.54998779296875,2495.199951171875,1445.699951171875,319.20001220703125,172.10000610351562,59.400001525878906,2201.60009765625,778.0,693.5999755859375,40311.8515625
