Date,ADANIPORTS.BO,BAJFINANCE.BO,HDFCBANK.BO,ICICIBANK.BO,ITC.BO,RELIANCE.BO,SBIN.BO,TATAMOTORS.BO,TCS.BO,TECHM.BO
10-06-2022,729.9500122,5850,1365,726.4000244,269.2999878,2774.350098,465,422.3500061,3388,1121.699951
13-06-2022,710,5545,1320,701.25,266.2000122,2653.800049,456.5,416.5499878,3291,1086
14-06-2022,693.25,5341,1310,682,264.25,2653,445,403.5499878,3198,1036.449951
15-06-2022,715.9000244,5416,1301,685.75,266,2610,449.5,409.9500122,3214.949951,1034.300049
16-06-2022,713,5575,1314,695.9000244,266.3999939,2622,454.5,420,3237.399902,1026.300049
17-06-2022,679.9000244,5245,1275,675,258.0499878,2532,440,388.5,3099.649902,972
20-06-2022,668.9500122,5464.100098,1295.25,686.8499756,262.2000122,2607,442.5,390.1000061,3094.5,965.0499878
21-06-2022,671.5499878,5518,1338.199951,688,265,2552.399902,439.7000122,389,3128,994.9500122
22-06-2022,687.7999878,5552.100098,1329.5,690.3499756,268,2563,449.5,397.2999878,3201,997
23-06-2022,671,5440.299805,1331,690,264.6499939,2520,448.25,395.1000061,3222,978.25
24-06-2022,684,5528,1341.650024,709.9000244,265.6000061,2490,454.0499878,410,3344,1000
27-06-2022,703.7999878,5700,1363.25,727.5499878,266.7999878,2549,459.2000122,416,3338,998
28-06-2022,680.2999878,5625,1340.599976,710.0999756,269,2482.149902,459.5,412,3312.649902,1003
29-06-2022,675.2000122,5499,1330.25,704.0999756,269.7999878,2504.350098,460,412.2000122,3270,1004
30-06-2022,682.9500122,5511,1331.599976,702.9500122,274,2576,459.5,418.8999939,3270,1017
01-07-2022,672.7000122,5372,1346.5,702,273,2580,465,411.2999878,3262,999.7000122
04-07-2022,678.5,5614.799805,1353.449951,704,285.1000061,2388.800049,466,411.6000061,3315,1011
05-07-2022,688.7000122,5680,1368,721.5,293.4500122,2424.949951,475,415.7999878,3252,1004
06-07-2022,680.5999756,5673.100098,1349,720.5,287,2425.050049,474.25,414,3216,1005.599976
07-07-2022,699,5935,1384,735.2000122,291.4500122,2424.800049,483.75,420,3269.949951,1021
08-07-2022,708.1500244,5924,1404.5,750,292.7000122,2414.899902,488.9500122,436.1000061,3297,1029
11-07-2022,715.7000122,5865,1395,755.5,293,2380,485.3999939,438.8500061,3220,1017.900024
12-07-2022,731.4000244,5825.5,1407,765.5999756,293.4500122,2411,485.7000122,434,3125,1004.799988
13-07-2022,737.7000122,5948,1393.5,766.4000244,293.9500122,2429,487.1000061,433.6000061,3108.5,1007.5
14-07-2022,730,5929.950195,1363.400024,751,294.8999939,2389.699951,488,427.5499878,3060,995
15-07-2022,739.9000244,5879.450195,1355,751.6500244,292.9500122,2420,482.1000061,429,3015,978
18-07-2022,738.7999878,5952,1352,761,294.5,2420.050049,484,443,3023.399902,980
19-07-2022,736,6040,1339.449951,765.25,295.0499878,2411,489.5,447.2000122,3026,1002
20-07-2022,757,6150,1361.5,789.9000244,295.7999878,2535,500,453.7999878,3109.449951,1019
21-07-2022,746,6075,1361.5,782.25,298.9500122,2498,509,453.8999939,3167.100098,1020
22-07-2022,755.0999756,6270,1362,787,299.6499939,2500,513.5,455,3180,1040.449951
25-07-2022,757.9000244,6221,1393,803.9500122,299.5,2469,513.7000122,458.2000122,3169,1034.699951
26-07-2022,751,6284,1396.5,800.9000244,301.7000122,2423.800049,518,449.3999939,3163.949951,1024
27-07-2022,744,6300,1390,795.5,303,2419.399902,514.2999878,441.4500122,3102,999.5
28-07-2022,764.6500244,6514,1410.349976,809.7000122,305.8999939,2435,531.5499878,438.7999878,3214.899902,1020
29-07-2022,768,7169,1430.349976,820.0999756,304.25,2470,534.5499878,444.3500061,3290.199951,1052.150024
01-08-2022,770,7250,1435.25,819,304.7000122,2513,528.2999878,451.1000061,3327.050049,1060
02-08-2022,801.9000244,7217,1442,821.7999878,310.3999939,2572.800049,532.5999756,479.25,3281,1045
03-08-2022,802.2999878,7340,1424.75,816.5,310.4500122,2597.449951,541.8499756,474.9500122,3289.5,1030
04-08-2022,812.9500122,7348.950195,1437.25,822.7999878,310,2616,543.9000244,470.5,3352,1057.050049
05-08-2022,808,7305,1430,821.5499878,309.8999939,2577,535,468.6000061,3354,1063
08-08-2022,820.9500122,7295,1428.449951,838.4000244,310.75,2535,525,466,3361,1059.900024
10-08-2022,802.0999756,7362.049805,1462,840,313.4500122,2572,522.7000122,469.1000061,3377.100098,1057.949951
11-08-2022,792,7222,1480,854.2000122,313.1000061,2600,520,481.2000122,3393,1066.050049
12-08-2022,792.7000122,7298,1481,860,306,2586.25,525.0999756,475.5499878,3420,1073.949951
16-08-2022,795,7317,1490,878.5499878,309.6499939,2649.800049,532,478.5,3403.050049,1076
17-08-2022,828.7999878,7319,1500,884.5499878,311,2660.550049,526.9000244,491.1000061,3385,1073
18-08-2022,825,7494,1499.199951,880.2000122,313,2663.449951,526.0499878,483,3399,1102.949951
19-08-2022,834.1500244,7505,1512,883.7000122,315.75,2654.050049,532,486.8999939,3388,1105.300049
22-08-2022,874.5,7290.149902,1482.599976,862.2000122,309.0499878,2616,518.0999756,469.6499939,3369,1091
23-08-2022,835.9000244,7041,1450.25,840,313.7999878,2586,506.2000122,450,3324.25,1063.699951
24-08-2022,827.0499878,7180,1465.849976,856,315.7999878,2637.399902,519.5,458,3295,1074.849976
25-08-2022,841,7249,1477,874.7000122,315.0499878,2651,521.5,465.1499939,3270.199951,1075
26-08-2022,820,7090,1468.25,874.4000244,313.8999939,2638,523.0499878,463.1000061,3234.850098,1075.050049
29-08-2022,820.9500122,6825,1435.800049,847,309.5499878,2570,508.2000122,448.3999939,3145,1029
30-08-2022,845,6992,1443,859.5,313.5,2621.699951,517.3499756,458.5,3148,1047
01-09-2022,842.3499756,7240,1468,865,319.2999878,2589.100098,522,464,3189.600098,1056
02-09-2022,842.7999878,7238,1474,874.4500122,318.2000122,2565,536,471.1499939,3160,1054.150024
05-09-2022,855.7999878,7183,1485.099976,872.9000244,324.3999939,2530,536.5,461.1499939,3129.649902,1059.400024
06-09-2022,853,7218,1490,882.5,329.6499939,2569.600098,538.8499756,462.2999878,3134.199951,1065
07-09-2022,850.2000122,7077,1470,880.5,326.1000061,2579.699951,535,454,3117,1046.349976
08-09-2022,878,7235,1486.5,883.0999756,327.8999939,2590,535,450,3164,1070
09-09-2022,889,7275,1497.5,907,330,2606.550049,549,446.2000122,3190.300049,1096
12-09-2022,915,7228,1498,901.5499878,331.0499878,2573.699951,555,447.1000061,3233.850098,1139.949951
13-09-2022,945.0999756,7305,1498.300049,913,330.7999878,2615,557.8499756,454,3260,1158.949951
14-09-2022,930.0999756,7285,1490,896,330,2565,548.2999878,446.7000122,3135,1102
15-09-2022,955,7483.450195,1522.25,923.4000244,335.3500061,2586,575,452.0499878,3127,1115.800049
16-09-2022,971.7999878,7365,1499,911.2000122,331,2549,567.7999878,446.7000122,3088,1058
19-09-2022,945,7267,1486.349976,907,328.5499878,2499.199951,561,431.8999939,3025,1035
20-09-2022,973.8499756,7568,1508.5,908.9000244,338.2000122,2525,575.5,429.7000122,3050,1050.550049
21-09-2022,972.5499878,7630,1510,908.2999878,335,2501.850098,574.5499878,434,3029,1045
22-09-2022,934.9000244,7670,1516,904.5499878,340.8500061,2482.899902,566.0499878,425.9500122,2986.149902,1052
23-09-2022,947.5,7700,1475,900,346.8500061,2485.5,564.4000244,431.5,3006.100098,1044.949951
26-09-2022,910,7445,1423.349976,869,345,2404,546.5,416,2978,1025.300049
27-09-2022,860,7325,1426.5,862.8499756,335.5,2395,544,403,3014.449951,1037.300049
28-09-2022,836.9000244,7171,1405,847,331.1000061,2365.100098,533,395,2980,1018.799988
29-09-2022,841.9500122,7300,1394.25,855.7999878,328.4500122,2358,528,409.3999939,3042,1039.199951
30-09-2022,821.0999756,7085,1375.550049,841.25,332.3999939,2318,524,397.5,2995,1007.200012
03-10-2022,823.7999878,7335,1410,860,332,2397,528.7000122,405.8999939,3004.600098,1010
04-10-2022,803,7328.399902,1425.25,862,328,2398.449951,531,406,3020,1020
06-10-2022,832.5,7533.299805,1455,870,334.2000122,2436,533.0499878,409,3103,1032
07-10-2022,822.9000244,7385,1425.25,876.4000244,336.5499878,2418,535.7999878,414,3099,1031.349976
10-10-2022,806,7250.049805,1410,869.0999756,329.2000122,2409.050049,525,403.1000061,3013.100098,1009
11-10-2022,814.9000244,7300.149902,1403.800049,884,328.0499878,2411.25,530.2999878,396.9500122,3100,1035
12-10-2022,801,7235,1407,866,327.0499878,2354.949951,528.1500244,395,3093.800049,1005.049988
13-10-2022,806,7214.149902,1402.5,862.5,329.0499878,2375.800049,533,396,3104.600098,1015.049988
14-10-2022,805.9500122,7278,1412,876.2000122,331.5,2412,530,405.1499939,3136,1034
17-10-2022,780.5499878,7252.450195,1434.650024,869,331.6000061,2354.699951,526.0499878,394,3082,1018.950012
18-10-2022,792.9000244,7385.149902,1452,893.2000122,333,2420,546.0999756,400.2000122,3145,1032.949951
19-10-2022,814.9500122,7414,1462,896.75,343.7999878,2452.149902,562.4500122,405.1499939,3139.850098,1020.549988
20-10-2022,800.0499878,7385,1441.25,891,346.4500122,2478.050049,555.6500244,397.5,3112,1011.900024
21-10-2022,822.5499878,7493.799805,1448.599976,887.0999756,354,2507,557.9000244,397.1000061,3154.850098,1037.400024
24-10-2022,808,7317,1454.699951,924,349,2464.5,566.25,403,3160,1049.800049
25-10-2022,808.7000122,7248,1453,938.9000244,349.25,2498,571.2000122,404,3180,1051
27-10-2022,801.5,7158.5,1461,925.0499878,346.1000061,2456,582.5,405.5499878,3159,1090
28-10-2022,824.4000244,6991,1450,918.2000122,346,2463.050049,579.75,407.5,3156.149902,1077.400024
31-10-2022,821.0999756,7070.799805,1465,913.9000244,347.5499878,2535,573.4000244,413.5,3193,1050
01-11-2022,829,7190,1500,920.2000122,348.2000122,2582,575.2000122,414,3209,1066
02-11-2022,854.7000122,7200,1513.099976,915,348,2528.350098,575.0999756,421.5,3270,1072.949951
03-11-2022,829.9000244,7078.5,1499,900,354.25,2526.149902,568.7999878,418.5499878,3225,1073.699951
04-11-2022,836,7121.600098,1501,906.4000244,353,2548,586,416.25,3207.149902,1053
07-11-2022,867.9500122,7278.450195,1512,909.7999878,354,2592,614,427.25,3225,1053.900024
09-11-2022,857,7195.049805,1508.550049,917,353,2606,620,437.2000122,3236,1045
10-11-2022,890.0499878,7141,1492.050049,908.7000122,359.8999939,2585,610.0999756,418.1499939,3175,1019.950012
11-11-2022,906.7999878,7100,1538,922.2000122,361.8999939,2598.699951,616,418.0499878,3262,1045.199951
14-11-2022,892.25,7054,1610.25,903.2000122,355.7999878,2625,604,423.3500061,3321,1059.150024
15-11-2022,896,7030,1620.550049,904.7999878,347.3999939,2618.050049,593.25,435,3325,1062.050049
16-11-2022,910,7015,1608,909.3499756,344.75,2604,600.9000244,437.8999939,3334,1062.199951
17-11-2022,884,6886.950195,1616,913,344,2586,598.0999756,421.2000122,3343,1058
18-11-2022,890.4000244,6892.450195,1620.199951,919,343.3999939,2606,600.25,423.5499878,3346,1059
21-11-2022,884.25,6773.950195,1606.550049,912.3499756,339.7000122,2585,602,426.2999878,3330,1059.199951
22-11-2022,873,6690,1596,922.0499878,336.5499878,2544.25,598.0499878,421.7999878,3272,1040
23-11-2022,882.0499878,6718,1608.900024,927.7999878,342,2579,603,426.1000061,3330,1058
24-11-2022,871,6800,1604,927.9000244,339.25,2566,610,423.6000061,3315,1047.099976
25-11-2022,875,6810.950195,1627.349976,938.5,341,2583.050049,610.0999756,424.25,3378,1069.150024
28-11-2022,877,6746.350098,1606.400024,925,339.2999878,2601.350098,605.0499878,434.4500122,3371,1075
29-11-2022,879.2000122,6771,1594,933.7000122,339.0499878,2704.100098,609.9500122,432.8999939,3380.25,1077.199951
30-11-2022,877.75,6725,1597,947.9000244,342.2000122,2715,609.2999878,433,3390,1075.5
01-12-2022,882.25,6755,1618,953,340.1499939,2736,607.5,442.2999878,3421,1087
02-12-2022,891.2999878,6720,1610.349976,929.0499878,338.2999878,2726.25,608,438.5499878,3460,1101
05-12-2022,889.5499878,6670,1607,936.5499878,336.7000122,2719.949951,605.0499878,434,3424,1115.050049
06-12-2022,892.9500122,6665,1600.25,925.25,334,2660,614.7000122,428,3400,1085.550049
07-12-2022,898.9000244,6737.850098,1610,925,337.0499878,2686.800049,610.0999756,426.6000061,3367,1087.5
08-12-2022,888.5,6630.049805,1611.050049,926.5999756,340.1000061,2665.5,610,420.7000122,3374,1080
09-12-2022,894.25,6619.75,1624,932,339.1499939,2648.899902,614,419.9500122,3366,1071.5
12-12-2022,889,6496.049805,1621.050049,922.2999878,341,2590,615.8499756,411.75,3250,1035.949951
13-12-2022,884,6507,1652,931,344.0499878,2617,614.4000244,419.5,3280.199951,1044.949951
14-12-2022,899.9500122,6660,1651.550049,935.5,345.5,2631.199951,619.4000244,420,3341,1047.199951
15-12-2022,898.2000122,6652,1652.099976,916.7999878,345,2609.5,625,419,3364,1064.449951
16-12-2022,880,6580,1620,909.6500244,338.4500122,2570,612.7999878,416.0499878,3280,1015
19-12-2022,861,6596.899902,1640.650024,907.2000122,336.0499878,2583.949951,608.2999878,422.3999939,3234,1020
20-12-2022,892.9500122,6678.649902,1621,909.75,338.3999939,2593.949951,603.5,417.5,3201,1025
21-12-2022,885.4500122,6690,1642,922.9500122,341,2622,604.6500244,412,3249,1028.050049
22-12-2022,863,6560,1620,898.2999878,335,2595.199951,595.2000122,403.5,3288,1030.550049
23-12-2022,849.3499756,6425,1583,876.2999878,329,2564,590,390,3235.100098,1007.650024
26-12-2022,794.5,6360,1591,877.2999878,325.3500061,2513.699951,573.5999756,378.2999878,3225,995.9000244
27-12-2022,807.5999756,6451.049805,1632.300049,901.9500122,335.5,2529,600.9000244,392,3265,1009.150024
28-12-2022,816.7000122,6480,1629,899,333,2535.899902,602,394.1499939,3245,1008
29-12-2022,806,6440,1618.150024,896.7999878,334,2532.050049,601.2000122,389.5,3233,1011.5
30-12-2022,824.9500122,6565,1643.5,908.0499878,335.25,2547,615.7000122,391,3285,1021.150024
